,method,test
363,"  public RequestBuilder() {
    this(GET);
  }","  public void test7()  throws Throwable  {
      RequestBuilder requestBuilder0 = new RequestBuilder(""ip45yhT-T^N;$UL"");
  }"
364,"  public RequestBuilder() {
    this(GET);
  }","  public void test8()  throws Throwable  {
      Request request0 = mock(Request.class, new ViolatedAssumptionAnswer());
      doReturn((InetAddress) null).when(request0).getAddress();
      doReturn((HttpHeaders) null).when(request0).getHeaders();
      doReturn((InetAddress) null).when(request0).getLocalAddress();
      doReturn((String) null).when(request0).getMethod();
      doReturn((Uri) null).when(request0).getUri();
      RequestBuilder requestBuilder0 = null;
      try {
        requestBuilder0 = new RequestBuilder(request0, true, true);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // headers
         //
         verifyException(""io.netty.util.internal.ObjectUtil"", e);
      }
  }"
365,"  public int hashCode() {
    final int prime = 31;
    int result = 1;
    result = prime * result + ((name == null) ? 0 : name.hashCode());
    result = prime * result + ((value == null) ? 0 : value.hashCode());
    return result;
  }","  public void test0()  throws Throwable  {
      Param param0 = new Param("",yt9h "", "",yt9h "");
      param0.hashCode();
  }"
366,"  public String getValue() {
    return value;
  }","  public void test1()  throws Throwable  {
      Param param0 = new Param(""T@u2AJb;J@<ep`lHk3"", ""T@u2AJb;J@<ep`lHk3"");
      String string0 = param0.getValue();
}"
367,"  public String getValue() {
    return value;
  }","  public void test2()  throws Throwable  {
      Param param0 = new Param("""", """");
      String string0 = param0.getValue();
}"
368,"  public String getName() {
    return name;
  }","  public void test3()  throws Throwable  {
      Param param0 = new Param((String) null, (String) null);
      String string0 = param0.getName();
}"
369,"  public String getName() {
    return name;
  }","  public void test4()  throws Throwable  {
      Param param0 = new Param("""", """");
      String string0 = param0.getName();
}"
370,"  public static List<Param> map2ParamList(Map<String, List<String>> map) {
    if (map == null)
      return null;

    List<Param> params = new ArrayList<>(map.size());
    for (Map.Entry<String, List<String>> entries : map.entrySet()) {
      String name = entries.getKey();
      for (String value : entries.getValue())
        params.add(new Param(name, value));
    }
    return params;
  }","  public void test5()  throws Throwable  {
      HashMap<String, List<String>> hashMap0 = new HashMap<String, List<String>>();
      LinkedList<String> linkedList0 = new LinkedList<String>();
      linkedList0.add("""");
      List<String> list0 = linkedList0.subList(0, 0);
      hashMap0.put(""{} -> {}"", list0);
      linkedList0.pollLast();
      // Undeclared exception!
      try { 
        Param.map2ParamList(hashMap0);
        fail(""Expecting exception: ConcurrentModificationException"");
      } catch(ConcurrentModificationException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.SubList"", e);
      }
  }"
371,"  public static List<Param> map2ParamList(Map<String, List<String>> map) {
    if (map == null)
      return null;

    List<Param> params = new ArrayList<>(map.size());
    for (Map.Entry<String, List<String>> entries : map.entrySet()) {
      String name = entries.getKey();
      for (String value : entries.getValue())
        params.add(new Param(name, value));
    }
    return params;
  }","  public void test6()  throws Throwable  {
      HashMap<String, List<String>> hashMap0 = new HashMap<String, List<String>>();
      hashMap0.put("""", (List<String>) null);
      // Undeclared exception!
      try { 
        Param.map2ParamList(hashMap0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.asynchttpclient.Param"", e);
      }
  }"
372,"  public String getName() {
    return name;
  }","  public void test7()  throws Throwable  {
      Param param0 = new Param("",yt9h "", "",yt9h "");
      Param param1 = new Param("",yt9h "", "",yt;h "");
      boolean boolean0 = param0.equals(param1);
}"
373,"  public boolean equals(Object obj) {
    if (this == obj)
      return true;
    if (obj == null)
      return false;
    if (!(obj instanceof Param))
      return false;
    Param other = (Param) obj;
    if (name == null) {
      if (other.name != null)
        return false;
    } else if (!name.equals(other.name))
      return false;
    if (value == null) {
      if (other.value != null)
        return false;
    } else if (!value.equals(other.value))
      return false;
    return true;
  }","  public void test8()  throws Throwable  {
      Param param0 = new Param("",yt9h "", "",yt9h "");
      Param param1 = new Param("",yt9h "", "",yt;h "");
      boolean boolean0 = param0.equals(param1);
}"
374,"  public boolean equals(Object obj) {
    if (this == obj)
      return true;
    if (obj == null)
      return false;
    if (!(obj instanceof Param))
      return false;
    Param other = (Param) obj;
    if (name == null) {
      if (other.name != null)
        return false;
    } else if (!name.equals(other.name))
      return false;
    if (value == null) {
      if (other.value != null)
        return false;
    } else if (!value.equals(other.value))
      return false;
    return true;
  }","  public void test9()  throws Throwable  {
      Param param0 = new Param((String) null, (String) null);
      Param param1 = new Param((String) null, (String) null);
      boolean boolean0 = param0.equals(param1);
}"
375,"  public boolean equals(Object obj) {
    if (this == obj)
      return true;
    if (obj == null)
      return false;
    if (!(obj instanceof Param))
      return false;
    Param other = (Param) obj;
    if (name == null) {
      if (other.name != null)
        return false;
    } else if (!name.equals(other.name))
      return false;
    if (value == null) {
      if (other.value != null)
        return false;
    } else if (!value.equals(other.value))
      return false;
    return true;
  }","  public void test10()  throws Throwable  {
      Param param0 = new Param("",yt9h "", "",yt9h "");
      Param param1 = new Param("",yt;h "", "",yt9h "");
      boolean boolean0 = param0.equals(param1);
}"
376,"  public String getValue() {
    return value;
  }","  public void test11()  throws Throwable  {
      Param param0 = new Param("",yt9h "", "",yt9h "");
      Param param1 = new Param("",yt;h "", "",yt9h "");
      boolean boolean0 = param0.equals(param1);
}"
377,"  public boolean equals(Object obj) {
    if (this == obj)
      return true;
    if (obj == null)
      return false;
    if (!(obj instanceof Param))
      return false;
    Param other = (Param) obj;
    if (name == null) {
      if (other.name != null)
        return false;
    } else if (!name.equals(other.name))
      return false;
    if (value == null) {
      if (other.value != null)
        return false;
    } else if (!value.equals(other.value))
      return false;
    return true;
  }","  public void test12()  throws Throwable  {
      Param param0 = new Param((String) null, (String) null);
      Param param1 = new Param(""Defaulting Uptimeto NOIMPL due to (%s) %s%n"", (String) null);
      boolean boolean0 = param0.equals(param1);
}"
378,"  public boolean equals(Object obj) {
    if (this == obj)
      return true;
    if (obj == null)
      return false;
    if (!(obj instanceof Param))
      return false;
    Param other = (Param) obj;
    if (name == null) {
      if (other.name != null)
        return false;
    } else if (!name.equals(other.name))
      return false;
    if (value == null) {
      if (other.value != null)
        return false;
    } else if (!value.equals(other.value))
      return false;
    return true;
  }","  public void test13()  throws Throwable  {
      Param param0 = new Param("",yt9h "", "",yt9h "");
      Param param1 = new Param("",yt9h "", "",yt9h "");
      boolean boolean0 = param0.equals(param1);
}"
379,"  public boolean equals(Object obj) {
    if (this == obj)
      return true;
    if (obj == null)
      return false;
    if (!(obj instanceof Param))
      return false;
    Param other = (Param) obj;
    if (name == null) {
      if (other.name != null)
        return false;
    } else if (!name.equals(other.name))
      return false;
    if (value == null) {
      if (other.value != null)
        return false;
    } else if (!value.equals(other.value))
      return false;
    return true;
  }","  public void test14()  throws Throwable  {
      Param param0 = new Param((String) null, (String) null);
      Param param1 = new Param((String) null, """");
      boolean boolean0 = param0.equals(param1);
}"
380,"  public boolean equals(Object obj) {
    if (this == obj)
      return true;
    if (obj == null)
      return false;
    if (!(obj instanceof Param))
      return false;
    Param other = (Param) obj;
    if (name == null) {
      if (other.name != null)
        return false;
    } else if (!name.equals(other.name))
      return false;
    if (value == null) {
      if (other.value != null)
        return false;
    } else if (!value.equals(other.value))
      return false;
    return true;
  }","  public void test15()  throws Throwable  {
      Param param0 = new Param((String) null, (String) null);
      Param param1 = new Param((String) null, """");
      boolean boolean0 = param0.equals(param1);
}"
381,"  public boolean equals(Object obj) {
    if (this == obj)
      return true;
    if (obj == null)
      return false;
    if (!(obj instanceof Param))
      return false;
    Param other = (Param) obj;
    if (name == null) {
      if (other.name != null)
        return false;
    } else if (!name.equals(other.name))
      return false;
    if (value == null) {
      if (other.value != null)
        return false;
    } else if (!value.equals(other.value))
      return false;
    return true;
  }","  public void test16()  throws Throwable  {
      Param param0 = new Param((String) null, (String) null);
      boolean boolean0 = param0.equals((Object) null);
}"
382,"  public boolean equals(Object obj) {
    if (this == obj)
      return true;
    if (obj == null)
      return false;
    if (!(obj instanceof Param))
      return false;
    Param other = (Param) obj;
    if (name == null) {
      if (other.name != null)
        return false;
    } else if (!name.equals(other.name))
      return false;
    if (value == null) {
      if (other.value != null)
        return false;
    } else if (!value.equals(other.value))
      return false;
    return true;
  }","  public void test17()  throws Throwable  {
      Param param0 = new Param((String) null, (String) null);
      boolean boolean0 = param0.equals(param0);
}"
383,"  public boolean equals(Object obj) {
    if (this == obj)
      return true;
    if (obj == null)
      return false;
    if (!(obj instanceof Param))
      return false;
    Param other = (Param) obj;
    if (name == null) {
      if (other.name != null)
        return false;
    } else if (!name.equals(other.name))
      return false;
    if (value == null) {
      if (other.value != null)
        return false;
    } else if (!value.equals(other.value))
      return false;
    return true;
  }","  public void test18()  throws Throwable  {
      Param param0 = new Param((String) null, (String) null);
      Object object0 = new Object();
      boolean boolean0 = param0.equals(object0);
}"
384,"  public int hashCode() {
    final int prime = 31;
    int result = 1;
    result = prime * result + ((name == null) ? 0 : name.hashCode());
    result = prime * result + ((value == null) ? 0 : value.hashCode());
    return result;
  }","  public void test19()  throws Throwable  {
      Param param0 = new Param((String) null, (String) null);
      param0.hashCode();
  }"
385,"  public static List<Param> map2ParamList(Map<String, List<String>> map) {
    if (map == null)
      return null;

    List<Param> params = new ArrayList<>(map.size());
    for (Map.Entry<String, List<String>> entries : map.entrySet()) {
      String name = entries.getKey();
      for (String value : entries.getValue())
        params.add(new Param(name, value));
    }
    return params;
  }","  public void test20()  throws Throwable  {
      HashMap<String, List<String>> hashMap0 = new HashMap<String, List<String>>();
      LinkedList<String> linkedList0 = new LinkedList<String>();
      linkedList0.add(""stopping {}"");
      hashMap0.put((String) null, linkedList0);
      List<Param> list0 = Param.map2ParamList(hashMap0);
}"
386,"  public static List<Param> map2ParamList(Map<String, List<String>> map) {
    if (map == null)
      return null;

    List<Param> params = new ArrayList<>(map.size());
    for (Map.Entry<String, List<String>> entries : map.entrySet()) {
      String name = entries.getKey();
      for (String value : entries.getValue())
        params.add(new Param(name, value));
    }
    return params;
  }","  public void test21()  throws Throwable  {
      HashMap<String, List<String>> hashMap0 = new HashMap<String, List<String>>();
      LinkedList<String> linkedList0 = new LinkedList<String>();
      hashMap0.put((String) null, linkedList0);
      List<Param> list0 = Param.map2ParamList(hashMap0);
}"
387,"  public static List<Param> map2ParamList(Map<String, List<String>> map) {
    if (map == null)
      return null;

    List<Param> params = new ArrayList<>(map.size());
    for (Map.Entry<String, List<String>> entries : map.entrySet()) {
      String name = entries.getKey();
      for (String value : entries.getValue())
        params.add(new Param(name, value));
    }
    return params;
  }","  public void test22()  throws Throwable  {
      List<Param> list0 = Param.map2ParamList((Map<String, List<String>>) null);
}"
388,"  public String getValue() {
    return value;
  }","  public void test23()  throws Throwable  {
      Param param0 = new Param((String) null, (String) null);
      String string0 = param0.getValue();
}"
389,"  public String getName() {
    return name;
  }","  public void test24()  throws Throwable  {
      Param param0 = new Param("",yt9h "", "",yt9h "");
      String string0 = param0.getName();
}"
390,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test0()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      uriParser0.parse((Uri) null, ""//`]i}Zxr:6"");
  }"
391,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test1()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      Uri uri0 = new Uri(""?M`x)}Zxr:hu"", (String) null, ""_FEb5H2jFz"", 0, (String) null, ""a0+N/uk"", ""/."");
      uriParser0.parse(uri0, ""/../.."");
}"
392,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test2()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      uriParser0.parse((Uri) null, ""hYsHu/S#dVg"");
      uriParser0.parse((Uri) null, "".//../"");
  }"
393,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test3()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      Uri uri0 = mock(Uri.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(uri0).getFragment();
      doReturn((String) null).when(uri0).getHost();
      doReturn((String) null).when(uri0).getPath();
      doReturn(0).when(uri0).getPort();
      doReturn((String) null).when(uri0).getQuery();
      doReturn((String) null).when(uri0).getScheme();
      doReturn((String) null).when(uri0).getUserInfo();
      uriParser0.parse(uri0, ""url:"");
      Uri uri1 = mock(Uri.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(uri1).getHost();
      doReturn((String) null).when(uri1).getPath();
      doReturn(0).when(uri1).getPort();
      doReturn((String) null).when(uri1).getScheme();
      doReturn((String) null).when(uri1).getUserInfo();
      uriParser0.parse(uri1, ""ws"");
  }"
394,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test4()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      Uri uri0 = new Uri(""i-ft\""f6"", ""ws"", ""[`zYD*<:q,x}/>X&lM"", (-1), ""http"", ""\"";}|aec~i@a4."", """");
      // Undeclared exception!
      try { 
        uriParser0.parse(uri0, (String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // originalUrl
         //
         verifyException(""org.asynchttpclient.util.Assertions"", e);
      }
  }"
395,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test5()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      uriParser0.parse((Uri) null, ""////"");
      uriParser0.parse((Uri) null, ""?c]5*D}4Y5Rn"");
  }"
396,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test6()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      Uri uri0 = new Uri(""\"">"", (String) null, ""\"">"", (-1), ""\"">"", ""\"">"", (String) null);
      uriParser0.parse(uri0, ""//"");
      uriParser0.parse(uri0, ""tnI9*oH+qh+"");
}"
397,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test7()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      uriParser0.parse((Uri) null, "".//."");
  }"
398,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test8()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      uriParser0.parse((Uri) null, ""/.."");
  }"
399,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test9()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      uriParser0.parse((Uri) null, "".//../"");
  }"
400,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test10()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      uriParser0.parse((Uri) null, ""//valid port number :"");
      uriParser0.parse((Uri) null, ""?c]5*D}4Y5Rn"");
      uriParser0.parse((Uri) null, ""?c]5*D}4Y5Rn"");
  }"
401,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test11()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      // Undeclared exception!
      try { 
        uriParser0.parse((Uri) null, ""//[T'Y7"");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Invalid authority field: [T'Y7
         //
         verifyException(""org.asynchttpclient.uri.UriParser"", e);
      }
  }"
402,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test12()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      uriParser0.parse((Uri) null, ""//G{xgSZ@#+_)`h-dr"");
  }"
403,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test13()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      uriParser0.parse((Uri) null, ""//jmt?g wn@q_"");
  }"
404,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test14()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      uriParser0.parse((Uri) null, ""?c]5*D}4Y5Rn"");
  }"
405,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test15()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      uriParser0.parse((Uri) null, ""!.V/@#?g@>fh>"");
  }"
406,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test16()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      Uri uri0 = new Uri(""{?q:(90tR"", "".//!.0/`%1/host"", "".//!.0/`%1/host"", (-1201), """", (String) null, ""URI"");
      Uri uri1 = Uri.create(uri0, ""{?q:(90tR"");
      uriParser0.parse(uri1, ""///:_"");
}"
407,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test17()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      Uri uri0 = mock(Uri.class, new ViolatedAssumptionAnswer());
      doReturn((String) null).when(uri0).getHost();
      doReturn(""HptH "").when(uri0).getPath();
      doReturn((-1)).when(uri0).getPort();
      doReturn(""https"").when(uri0).getScheme();
      doReturn((String) null).when(uri0).getUserInfo();
      uriParser0.parse(uri0, ""./"");
      Uri uri1 = mock(Uri.class, new ViolatedAssumptionAnswer());
      doReturn(""HptH "").when(uri1).getScheme();
      uriParser0.parse(uri1, ""HptH "");
  }"
408,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test18()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      Uri uri0 = new Uri(""{?q:(90tR"", "".//!.0/`%1/host"", "".//!.0/`%1/host"", (-1201), """", (String) null, ""URI"");
      uriParser0.parse(uri0, ""URI"");
      uriParser0.parse(uri0, "" could not be parsed into a proper Uri, missing scheme"");
}"
409,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test19()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      uriParser0.parse((Uri) null, "":"");
  }"
410,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test20()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      uriParser0.parse((Uri) null, ""uHl:"");
  }"
411,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test21()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      uriParser0.parse((Uri) null, ""BZ0DtB<:W2xrk"");
  }"
412,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test22()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      uriParser0.parse((Uri) null, ""#"");
  }"
413,"  public void parse(Uri context, final String originalUrl) {

    assertNotNull(originalUrl, ""originalUrl"");
    this.originalUrl = originalUrl;
    this.end = originalUrl.length();

    trimLeft();
    trimRight();
    currentIndex = start;
    if (!isFragmentOnly()) {
      computeInitialScheme();
    }
    boolean isRelative = overrideWithContext(context);
    trimFragment();
    inheritContextQuery(context, isRelative);
    boolean queryOnly = computeQuery();
    parseAuthority();
    computePath(queryOnly);
  }","  public void test23()  throws Throwable  {
      UriParser uriParser0 = new UriParser();
      Uri uri0 = new Uri(""{?q:(90tR"", "".//!.0/`%1/host"", "".//!.0/`%1/host"", (-1201), """", (String) null, ""URI"");
      uriParser0.parse(uri0, "" could not be parsed into a proper Uri, missing scheme"");
      // Undeclared exception!
      try { 
        uriParser0.parse(uri0, ""///:_"");
        fail(""Expecting exception: NumberFormatException"");
      } catch(NumberFormatException e) {
         //
         // For input string: \""_\""
         //
         verifyException(""java.lang.NumberFormatException"", e);
      }
  }"
