,method,test
516,"    public void afterPropertiesSet() throws Exception {
        if (compositeConfiguration == null && ArrayUtils.isEmpty(configurations) && ArrayUtils.isEmpty(locations)) {
            throw new IllegalArgumentException(""no configuration object or location specified"");
        }

        if (compositeConfiguration == null) {
            compositeConfiguration = new CompositeConfiguration();
        }

        compositeConfiguration.setThrowExceptionOnMissing(throwExceptionOnMissing);

        if (configurations != null) {
            for (final Configuration configuration : configurations) {
                compositeConfiguration.addConfiguration(configuration);
            }
        }

        if (locations != null) {
            for (final Resource location : locations) {
                final URL url = location.getURL();
                final Configuration props = new Configurations().properties(url);
                compositeConfiguration.addConfiguration(props);
            }
        }
    }","  public void test18()  throws Throwable  {
      ConfigurationPropertiesFactoryBean configurationPropertiesFactoryBean0 = new ConfigurationPropertiesFactoryBean();
      try { 
        configurationPropertiesFactoryBean0.afterPropertiesSet();
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // no configuration object or location specified
         //
         verifyException(""org.apache.commons.configuration2.spring.ConfigurationPropertiesFactoryBean"", e);
      }
  }"
517,"    public boolean isThrowExceptionOnMissing() {
        return throwExceptionOnMissing;
    }","  public void test19()  throws Throwable  {
      ConfigurationPropertiesFactoryBean configurationPropertiesFactoryBean0 = new ConfigurationPropertiesFactoryBean();
      configurationPropertiesFactoryBean0.getObject();
}"
518,"    public boolean isThrowExceptionOnMissing() {
        return throwExceptionOnMissing;
    }","  public void test20()  throws Throwable  {
      ConfigurationPropertiesFactoryBean configurationPropertiesFactoryBean0 = new ConfigurationPropertiesFactoryBean();
      configurationPropertiesFactoryBean0.getConfigurations();
}"
519,"    public boolean isThrowExceptionOnMissing() {
        return throwExceptionOnMissing;
    }","  public void test21()  throws Throwable  {
      ConfigurationPropertiesFactoryBean configurationPropertiesFactoryBean0 = new ConfigurationPropertiesFactoryBean();
      boolean boolean0 = configurationPropertiesFactoryBean0.isThrowExceptionOnMissing();
}"
520,"    public boolean isThrowExceptionOnMissing() {
        return throwExceptionOnMissing;
    }","  public void test22()  throws Throwable  {
      ConfigurationPropertiesFactoryBean configurationPropertiesFactoryBean0 = new ConfigurationPropertiesFactoryBean();
      configurationPropertiesFactoryBean0.getLocations();
}"
521,"    public Properties getObject() throws Exception {
        return compositeConfiguration != null ? ConfigurationConverter.getProperties(compositeConfiguration) : null;
    }","  public void test23()  throws Throwable  {
      ConfigurationPropertiesFactoryBean configurationPropertiesFactoryBean0 = new ConfigurationPropertiesFactoryBean();
      Configuration[] configurationArray0 = new Configuration[1];
      configurationPropertiesFactoryBean0.setConfigurations(configurationArray0);
      configurationPropertiesFactoryBean0.afterPropertiesSet();
      try { 
        configurationPropertiesFactoryBean0.getObject();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.configuration2.CompositeConfiguration"", e);
      }
  }"
522,"    public boolean isThrowExceptionOnMissing() {
        return throwExceptionOnMissing;
    }","  public void test24()  throws Throwable  {
      ConfigurationPropertiesFactoryBean configurationPropertiesFactoryBean0 = new ConfigurationPropertiesFactoryBean();
      configurationPropertiesFactoryBean0.getObjectType();
}"
523,"    public boolean isThrowExceptionOnMissing() {
        return throwExceptionOnMissing;
    }","  public void test25()  throws Throwable  {
      ConfigurationPropertiesFactoryBean configurationPropertiesFactoryBean0 = new ConfigurationPropertiesFactoryBean();
      configurationPropertiesFactoryBean0.getConfiguration();
}"
524,"    public boolean isThrowExceptionOnMissing() {
        return throwExceptionOnMissing;
    }","  public void test26()  throws Throwable  {
      ConfigurationPropertiesFactoryBean configurationPropertiesFactoryBean0 = new ConfigurationPropertiesFactoryBean();
      boolean boolean0 = configurationPropertiesFactoryBean0.isSingleton();
}"
525,"    public boolean isSingleton() {
        return true;
    }","  public void test27()  throws Throwable  {
      ConfigurationPropertiesFactoryBean configurationPropertiesFactoryBean0 = new ConfigurationPropertiesFactoryBean();
      boolean boolean0 = configurationPropertiesFactoryBean0.isSingleton();
}"
526,"    public static Color toColor(final Object value) throws ConversionException {
        if (value instanceof Color) {
            return (Color) value;
        }
        if (!(value instanceof String) || StringUtils.isBlank((String) value)) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Color"");
        }
        String color = ((String) value).trim();

        final int[] components = new int[3];

        // check the size of the string
        final int minlength = components.length * 2;
        if (color.length() < minlength) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Color"");
        }

        // remove the leading #
        if (color.startsWith(""#"")) {
            color = color.substring(1);
        }

        try {
            // parse the components
            for (int i = 0; i < components.length; i++) {
                components[i] = Integer.parseInt(color.substring(2 * i, 2 * i + 2), HEX_RADIX);
            }

            // parse the transparency
            final int alpha;
            if (color.length() >= minlength + 2) {
                alpha = Integer.parseInt(color.substring(minlength, minlength + 2), HEX_RADIX);
            } else {
                alpha = Color.black.getAlpha();
            }

            return new Color(components[0], components[1], components[2], alpha);
        } catch (final Exception e) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Color"", e);
        }
    }","  public void test0()  throws Throwable  {
      try { 
        PropertyConverter.toColor("" object"");
        fail(""Expecting exception: RuntimeException"");
      } catch(RuntimeException e) {
         //
         // The value  object can't be converted to a Color
         //
         verifyException(""org.apache.commons.configuration2.convert.PropertyConverter"", e);
      }
  }"
527,"    public static Locale toLocale(final Object value) throws ConversionException {
        if (value instanceof Locale) {
            return (Locale) value;
        }
        if (!(value instanceof String)) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Locale"");
        }
        final String[] elements = ((String) value).split(""_"");
        final int size = elements.length;

        if (size >= 1 && (elements[0].length() == 2 || elements[0].isEmpty())) {
            final String language = elements[0];
            final String country = size >= 2 ? elements[1] : """";
            final String variant = size >= 3 ? elements[2] : """";

            return new Locale(language, country, variant);
        }
        throw new ConversionException(""The value "" + value + "" can't be converted to a Locale"");
    }","  public void test1()  throws Throwable  {
      Locale locale0 = PropertyConverter.toLocale(""_am``Trn!\""Q&P"");
}"
528,"    public static Locale toLocale(final Object value) throws ConversionException {
        if (value instanceof Locale) {
            return (Locale) value;
        }
        if (!(value instanceof String)) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Locale"");
        }
        final String[] elements = ((String) value).split(""_"");
        final int size = elements.length;

        if (size >= 1 && (elements[0].length() == 2 || elements[0].isEmpty())) {
            final String language = elements[0];
            final String country = size >= 2 ? elements[1] : """";
            final String variant = size >= 3 ? elements[2] : """";

            return new Locale(language, country, variant);
        }
        throw new ConversionException(""The value "" + value + "" can't be converted to a Locale"");
    }","  public void test2()  throws Throwable  {
      try { 
        PropertyConverter.toLocale("" can't be converted to a Path"");
        fail(""Expecting exception: RuntimeException"");
      } catch(RuntimeException e) {
         //
         // The value  can't be converted to a Path can't be converted to a Locale
         //
         verifyException(""org.apache.commons.configuration2.convert.PropertyConverter"", e);
      }
  }"
529,"    static Number toNumber(final Object value, final Class<?> targetClass) throws ConversionException {
        if (value instanceof Number) {
            return (Number) value;
        }
        final String str = value.toString();
        if (str.startsWith(HEX_PREFIX)) {
            try {
                return new BigInteger(str.substring(HEX_PREFIX.length()), HEX_RADIX);
            } catch (final NumberFormatException nex) {
                throw new ConversionException(""Could not convert "" + str + "" to "" + targetClass.getName() + ""! Invalid hex number."", nex);
            }
        }

        if (str.startsWith(BIN_PREFIX)) {
            try {
                return new BigInteger(str.substring(BIN_PREFIX.length()), BIN_RADIX);
            } catch (final NumberFormatException nex) {
                throw new ConversionException(""Could not convert "" + str + "" to "" + targetClass.getName() + ""! Invalid binary number."", nex);
            }
        }

        try {
            final Constructor<?> constr = targetClass.getConstructor(CONSTR_ARGS);
            return (Number) constr.newInstance(str);
        } catch (final InvocationTargetException itex) {
            throw new ConversionException(""Could not convert "" + str + "" to "" + targetClass.getName(), itex.getTargetException());
        } catch (final Exception ex) {
            // Treat all possible exceptions the same way
            throw new ConversionException(""Conversion error when trying to convert "" + str + "" to "" + targetClass.getName(), ex);
        }
    }","  public void test3()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.anyLocalAddress();
      Class<DefaultLookups> class0 = DefaultLookups.class;
      try { 
        PropertyConverter.toNumber(inetAddress0, class0);
        fail(""Expecting exception: RuntimeException"");
      } catch(RuntimeException e) {
         //
         // Conversion error when trying to convert java.net.Inet4Address@0000000001 to org.apache.commons.configuration2.interpol.DefaultLookups
         //
         verifyException(""org.apache.commons.configuration2.convert.PropertyConverter"", e);
      }
  }"
530,"    static <E extends Enum<E>> E toEnum(final Object value, final Class<E> cls) throws ConversionException {
        if (value.getClass().equals(cls)) {
            return cls.cast(value);
        }
        if (value instanceof String) {
            try {
                return Enum.valueOf(cls, (String) value);
            } catch (final Exception e) {
                throw new ConversionException(""The value "" + value + "" can't be converted to a "" + cls.getName());
            }
        }
        if (!(value instanceof Number)) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a "" + cls.getName());
        }
        try {
            final E[] enumConstants = cls.getEnumConstants();
            return enumConstants[((Number) value).intValue()];
        } catch (final Exception e) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a "" + cls.getName());
        }
    }","  public void test4()  throws Throwable  {
      Integer integer0 = new Integer(1147);
      Class<NodeNameMatchers> class0 = NodeNameMatchers.class;
      try { 
        PropertyConverter.toEnum((Object) integer0, class0);
        fail(""Expecting exception: RuntimeException"");
      } catch(RuntimeException e) {
         //
         // The value 1147 can't be converted to a org.apache.commons.configuration2.tree.NodeNameMatchers
         //
         verifyException(""org.apache.commons.configuration2.convert.PropertyConverter"", e);
      }
  }"
531,"    public static Date toDate(final Object value, final String format) throws ConversionException {
        if (value instanceof Date) {
            return (Date) value;
        }
        if (value instanceof Calendar) {
            return ((Calendar) value).getTime();
        }
        if (!(value instanceof String)) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Date"");
        }
        try {
            return new SimpleDateFormat(format).parse((String) value);
        } catch (final ParseException e) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Date"", e);
        }
    }","  public void test5()  throws Throwable  {
      try { 
        PropertyConverter.toDate("""", """");
        fail(""Expecting exception: RuntimeException"");
      } catch(RuntimeException e) {
         //
         // The value  can't be converted to a Date
         //
         verifyException(""org.apache.commons.configuration2.convert.PropertyConverter"", e);
      }
  }"
532,"    public static Calendar toCalendar(final Object value, final String format) throws ConversionException {
        if (value instanceof Calendar) {
            return (Calendar) value;
        }
        if (value instanceof Date) {
            final Calendar calendar = Calendar.getInstance();
            calendar.setTime((Date) value);
            return calendar;
        }
        if (!(value instanceof String)) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Calendar"");
        }
        try {
            final Calendar calendar = Calendar.getInstance();
            calendar.setTime(new SimpleDateFormat(format).parse((String) value));
            return calendar;
        } catch (final ParseException e) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Calendar"", e);
        }
    }","  public void test6()  throws Throwable  {
      try { 
        PropertyConverter.toCalendar(""Ambiguous statement, missing ';' between expression@"", """");
        fail(""Expecting exception: RuntimeException"");
      } catch(RuntimeException e) {
         //
         // The value Ambiguous statement, missing ';' between expression@ can't be converted to a Calendar
         //
         verifyException(""org.apache.commons.configuration2.convert.PropertyConverter"", e);
      }
  }"
533,"    public static Calendar toCalendar(final Object value, final String format) throws ConversionException {
        if (value instanceof Calendar) {
            return (Calendar) value;
        }
        if (value instanceof Date) {
            final Calendar calendar = Calendar.getInstance();
            calendar.setTime((Date) value);
            return calendar;
        }
        if (!(value instanceof String)) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Calendar"");
        }
        try {
            final Calendar calendar = Calendar.getInstance();
            calendar.setTime(new SimpleDateFormat(format).parse((String) value));
            return calendar;
        } catch (final ParseException e) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Calendar"", e);
        }
    }","  public void test7()  throws Throwable  {
      Calendar calendar0 = PropertyConverter.toCalendar(""$"", ""$"");
}"
534,"    public static URL toURL(final Object value) throws ConversionException {
        if (value instanceof URL) {
            return (URL) value;
        }
        if (!(value instanceof String)) {
            throw new ConversionException(""The value "" + value + "" can't be converted to an URL"");
        }
        try {
            return new URL((String) value);
        } catch (final MalformedURLException e) {
            throw new ConversionException(""The value "" + value + "" can't be converted to an URL"", e);
        }
    }","  public void test8()  throws Throwable  {
      VfsComponentContext vfsComponentContext0 = mock(VfsComponentContext.class, new ViolatedAssumptionAnswer());
      FileSystemOptions fileSystemOptions0 = new FileSystemOptions();
      DefaultURLStreamHandler defaultURLStreamHandler0 = new DefaultURLStreamHandler(vfsComponentContext0, fileSystemOptions0);
      URL uRL0 = MockURL.URL(""jLblu-~aLoujadx1@f"", ""jLblu-~aLoujadx1@f"", 0, ""jLblu-~aLoujadx1@f"", (URLStreamHandler) defaultURLStreamHandler0);
      URL uRL1 = PropertyConverter.toURL(uRL0);
}"
535,"    public static URL toURL(final Object value) throws ConversionException {
        if (value instanceof URL) {
            return (URL) value;
        }
        if (!(value instanceof String)) {
            throw new ConversionException(""The value "" + value + "" can't be converted to an URL"");
        }
        try {
            return new URL((String) value);
        } catch (final MalformedURLException e) {
            throw new ConversionException(""The value "" + value + "" can't be converted to an URL"", e);
        }
    }","  public void test9()  throws Throwable  {
      VfsComponentContext vfsComponentContext0 = mock(VfsComponentContext.class, new ViolatedAssumptionAnswer());
      DefaultURLStreamHandler defaultURLStreamHandler0 = new DefaultURLStreamHandler(vfsComponentContext0, (FileSystemOptions) null);
      URL uRL0 = MockURL.URL(""I92XoC6'EX9y;Mk0io"", ""I92XoC6'EX9y;Mk0io"", 3, ""I92XoC6'EX9y;Mk0io"", (URLStreamHandler) defaultURLStreamHandler0);
      URL uRL1 = PropertyConverter.toURL(uRL0);
}"
536,"    public static URI toURI(final Object value) throws ConversionException {
        if (value instanceof URI) {
            return (URI) value;
        }
        if (!(value instanceof String)) {
            throw new ConversionException(""The value "" + value + "" can't be converted to an URI"");
        }
        try {
            return new URI((String) value);
        } catch (final URISyntaxException e) {
            throw new ConversionException(""The value "" + value + "" can't be converted to an URI"", e);
        }
    }","  public void test10()  throws Throwable  {
      URI uRI0 = PropertyConverter.toURI(""S:O"");
}"
537,"    public static URI toURI(final Object value) throws ConversionException {
        if (value instanceof URI) {
            return (URI) value;
        }
        if (!(value instanceof String)) {
            throw new ConversionException(""The value "" + value + "" can't be converted to an URI"");
        }
        try {
            return new URI((String) value);
        } catch (final URISyntaxException e) {
            throw new ConversionException(""The value "" + value + "" can't be converted to an URI"", e);
        }
    }","  public void test11()  throws Throwable  {
      URI uRI0 = PropertyConverter.toURI("""");
}"
538,"    public static Short toShort(final Object value) throws ConversionException {
        final Number n = toNumber(value, Short.class);
        if (n instanceof Short) {
            return (Short) n;
        }
        return n.shortValue();
    }","  public void test12()  throws Throwable  {
      Long long0 = new Long((-1001L));
      Short short0 = PropertyConverter.toShort(long0);
}"
539,"    public static Short toShort(final Object value) throws ConversionException {
        final Number n = toNumber(value, Short.class);
        if (n instanceof Short) {
            return (Short) n;
        }
        return n.shortValue();
    }","  public void test13()  throws Throwable  {
      Long long0 = new Long(902L);
      BigDecimal bigDecimal0 = PropertyConverter.toBigDecimal(long0);
      Short short0 = PropertyConverter.toShort(bigDecimal0);
}"
540,"    public static Pattern toPattern(final Object value) throws ConversionException {
        if (value instanceof Pattern) {
            return (Pattern) value;
        }
        if (!(value instanceof String)) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Pattern"");
        }
        try {
            return Pattern.compile((String) value);
        } catch (final PatternSyntaxException e) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Pattern"", e);
        }
    }","  public void test14()  throws Throwable  {
      Pattern pattern0 = Pattern.compile(""zpP"", 4174);
      Pattern pattern1 = PropertyConverter.toPattern(pattern0);
}"
541,"    public static Pattern toPattern(final Object value) throws ConversionException {
        if (value instanceof Pattern) {
            return (Pattern) value;
        }
        if (!(value instanceof String)) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Pattern"");
        }
        try {
            return Pattern.compile((String) value);
        } catch (final PatternSyntaxException e) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Pattern"", e);
        }
    }","  public void test15()  throws Throwable  {
      Pattern pattern0 = Pattern.compile(""`x=}]5tAZ&b;@e"", (-1));
      Pattern pattern1 = PropertyConverter.toPattern(pattern0);
}"
542,"    static Number toNumber(final Object value, final Class<?> targetClass) throws ConversionException {
        if (value instanceof Number) {
            return (Number) value;
        }
        final String str = value.toString();
        if (str.startsWith(HEX_PREFIX)) {
            try {
                return new BigInteger(str.substring(HEX_PREFIX.length()), HEX_RADIX);
            } catch (final NumberFormatException nex) {
                throw new ConversionException(""Could not convert "" + str + "" to "" + targetClass.getName() + ""! Invalid hex number."", nex);
            }
        }

        if (str.startsWith(BIN_PREFIX)) {
            try {
                return new BigInteger(str.substring(BIN_PREFIX.length()), BIN_RADIX);
            } catch (final NumberFormatException nex) {
                throw new ConversionException(""Could not convert "" + str + "" to "" + targetClass.getName() + ""! Invalid binary number."", nex);
            }
        }

        try {
            final Constructor<?> constr = targetClass.getConstructor(CONSTR_ARGS);
            return (Number) constr.newInstance(str);
        } catch (final InvocationTargetException itex) {
            throw new ConversionException(""Could not convert "" + str + "" to "" + targetClass.getName(), itex.getTargetException());
        } catch (final Exception ex) {
            // Treat all possible exceptions the same way
            throw new ConversionException(""Conversion error when trying to convert "" + str + "" to "" + targetClass.getName(), ex);
        }
    }","  public void test16()  throws Throwable  {
      Long long0 = new Long(0L);
      Class<Locale> class0 = Locale.class;
      Number number0 = PropertyConverter.toNumber(long0, class0);
}"
543,"    static Number toNumber(final Object value, final Class<?> targetClass) throws ConversionException {
        if (value instanceof Number) {
            return (Number) value;
        }
        final String str = value.toString();
        if (str.startsWith(HEX_PREFIX)) {
            try {
                return new BigInteger(str.substring(HEX_PREFIX.length()), HEX_RADIX);
            } catch (final NumberFormatException nex) {
                throw new ConversionException(""Could not convert "" + str + "" to "" + targetClass.getName() + ""! Invalid hex number."", nex);
            }
        }

        if (str.startsWith(BIN_PREFIX)) {
            try {
                return new BigInteger(str.substring(BIN_PREFIX.length()), BIN_RADIX);
            } catch (final NumberFormatException nex) {
                throw new ConversionException(""Could not convert "" + str + "" to "" + targetClass.getName() + ""! Invalid binary number."", nex);
            }
        }

        try {
            final Constructor<?> constr = targetClass.getConstructor(CONSTR_ARGS);
            return (Number) constr.newInstance(str);
        } catch (final InvocationTargetException itex) {
            throw new ConversionException(""Could not convert "" + str + "" to "" + targetClass.getName(), itex.getTargetException());
        } catch (final Exception ex) {
            // Treat all possible exceptions the same way
            throw new ConversionException(""Conversion error when trying to convert "" + str + "" to "" + targetClass.getName(), ex);
        }
    }","  public void test17()  throws Throwable  {
      Float float0 = new Float(0.75F);
      Class<Integer> class0 = Integer.class;
      Number number0 = PropertyConverter.toNumber(float0, class0);
}"
544,"    static Number toNumber(final Object value, final Class<?> targetClass) throws ConversionException {
        if (value instanceof Number) {
            return (Number) value;
        }
        final String str = value.toString();
        if (str.startsWith(HEX_PREFIX)) {
            try {
                return new BigInteger(str.substring(HEX_PREFIX.length()), HEX_RADIX);
            } catch (final NumberFormatException nex) {
                throw new ConversionException(""Could not convert "" + str + "" to "" + targetClass.getName() + ""! Invalid hex number."", nex);
            }
        }

        if (str.startsWith(BIN_PREFIX)) {
            try {
                return new BigInteger(str.substring(BIN_PREFIX.length()), BIN_RADIX);
            } catch (final NumberFormatException nex) {
                throw new ConversionException(""Could not convert "" + str + "" to "" + targetClass.getName() + ""! Invalid binary number."", nex);
            }
        }

        try {
            final Constructor<?> constr = targetClass.getConstructor(CONSTR_ARGS);
            return (Number) constr.newInstance(str);
        } catch (final InvocationTargetException itex) {
            throw new ConversionException(""Could not convert "" + str + "" to "" + targetClass.getName(), itex.getTargetException());
        } catch (final Exception ex) {
            // Treat all possible exceptions the same way
            throw new ConversionException(""Conversion error when trying to convert "" + str + "" to "" + targetClass.getName(), ex);
        }
    }","  public void test18()  throws Throwable  {
      Long long0 = new Long(137438953504L);
      Class<NodeNameMatchers> class0 = NodeNameMatchers.class;
      Number number0 = PropertyConverter.toNumber(long0, class0);
}"
545,"    static Number toNumber(final Object value, final Class<?> targetClass) throws ConversionException {
        if (value instanceof Number) {
            return (Number) value;
        }
        final String str = value.toString();
        if (str.startsWith(HEX_PREFIX)) {
            try {
                return new BigInteger(str.substring(HEX_PREFIX.length()), HEX_RADIX);
            } catch (final NumberFormatException nex) {
                throw new ConversionException(""Could not convert "" + str + "" to "" + targetClass.getName() + ""! Invalid hex number."", nex);
            }
        }

        if (str.startsWith(BIN_PREFIX)) {
            try {
                return new BigInteger(str.substring(BIN_PREFIX.length()), BIN_RADIX);
            } catch (final NumberFormatException nex) {
                throw new ConversionException(""Could not convert "" + str + "" to "" + targetClass.getName() + ""! Invalid binary number."", nex);
            }
        }

        try {
            final Constructor<?> constr = targetClass.getConstructor(CONSTR_ARGS);
            return (Number) constr.newInstance(str);
        } catch (final InvocationTargetException itex) {
            throw new ConversionException(""Could not convert "" + str + "" to "" + targetClass.getName(), itex.getTargetException());
        } catch (final Exception ex) {
            // Treat all possible exceptions the same way
            throw new ConversionException(""Conversion error when trying to convert "" + str + "" to "" + targetClass.getName(), ex);
        }
    }","  public void test19()  throws Throwable  {
      Double double0 = new Double((-1035.4472665524));
      Class<URL> class0 = URL.class;
      Number number0 = PropertyConverter.toNumber(double0, class0);
}"
546,"    public static Long toLong(final Object value) throws ConversionException {
        final Number n = toNumber(value, Long.class);
        if (n instanceof Long) {
            return (Long) n;
        }
        return n.longValue();
    }","  public void test20()  throws Throwable  {
      Byte byte0 = new Byte((byte) (-60));
      Long long0 = PropertyConverter.toLong(byte0);
}"
547,"    public static Integer toInteger(final Object value) throws ConversionException {
        final Number n = toNumber(value, Integer.class);
        if (n instanceof Integer) {
            return (Integer) n;
        }
        return n.intValue();
    }","  public void test21()  throws Throwable  {
      Long long0 = new Long(0L);
      Integer integer0 = PropertyConverter.toInteger(long0);
}"
548,"    public static Integer toInteger(final Object value) throws ConversionException {
        final Number n = toNumber(value, Integer.class);
        if (n instanceof Integer) {
            return (Integer) n;
        }
        return n.intValue();
    }","  public void test22()  throws Throwable  {
      Short short0 = new Short((short) (-4));
      Double double0 = PropertyConverter.toDouble(short0);
      Float float0 = PropertyConverter.toFloat(double0);
      Integer integer0 = PropertyConverter.toInteger(float0);
}"
549,"    static InetAddress toInetAddress(final Object value) throws ConversionException {
        if (value instanceof InetAddress) {
            return (InetAddress) value;
        }
        if (!(value instanceof String)) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a InetAddress"");
        }
        try {
            return InetAddress.getByName((String) value);
        } catch (final UnknownHostException e) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a InetAddress"", e);
        }
    }","  public void test23()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLoopbackAddress();
      InetAddress inetAddress1 = PropertyConverter.toInetAddress(inetAddress0);
}"
550,"    public static Float toFloat(final Object value) throws ConversionException {
        final Number n = toNumber(value, Float.class);
        if (n instanceof Float) {
            return (Float) n;
        }
        return Float.valueOf(n.floatValue());
    }","  public void test24()  throws Throwable  {
      byte[] byteArray0 = new byte[3];
      BigInteger bigInteger0 = new BigInteger(byteArray0);
      Float float0 = PropertyConverter.toFloat(bigInteger0);
}"
551,"    public static Float toFloat(final Object value) throws ConversionException {
        final Number n = toNumber(value, Float.class);
        if (n instanceof Float) {
            return (Float) n;
        }
        return Float.valueOf(n.floatValue());
    }","  public void test25()  throws Throwable  {
      Integer integer0 = new Integer((-961));
      Float float0 = PropertyConverter.toFloat(integer0);
}"
552,"    public static Float toFloat(final Object value) throws ConversionException {
        final Number n = toNumber(value, Float.class);
        if (n instanceof Float) {
            return (Float) n;
        }
        return Float.valueOf(n.floatValue());
    }","  public void test26()  throws Throwable  {
      Float float0 = new Float(Double.NaN);
      Float float1 = PropertyConverter.toFloat(float0);
}"
553,"    public static File toFile(final Object value) throws ConversionException {
        if (value instanceof File) {
            return (File) value;
        }
        if (value instanceof Path) {
            return ((Path) value).toFile();
        }
        if (value instanceof String) {
            return new File((String) value);
        }
        throw new ConversionException(""The value "" + value + "" can't be converted to a File"");
    }","  public void test27()  throws Throwable  {
      EvoSuiteFile evoSuiteFile0 = new EvoSuiteFile("" can't bK converted to a File"");
      FileSystemHandling.appendLineToFile(evoSuiteFile0, "" can't bK converted to a File"");
      File file0 = PropertyConverter.toFile("" can't bK converted to a File"");
}"
554,"    public static File toFile(final Object value) throws ConversionException {
        if (value instanceof File) {
            return (File) value;
        }
        if (value instanceof Path) {
            return ((Path) value).toFile();
        }
        if (value instanceof String) {
            return new File((String) value);
        }
        throw new ConversionException(""The value "" + value + "" can't be converted to a File"");
    }","  public void test28()  throws Throwable  {
      File file0 = PropertyConverter.toFile("".X00n$<pJwYay#b[V"");
}"
555,"    public static File toFile(final Object value) throws ConversionException {
        if (value instanceof File) {
            return (File) value;
        }
        if (value instanceof Path) {
            return ((Path) value).toFile();
        }
        if (value instanceof String) {
            return new File((String) value);
        }
        throw new ConversionException(""The value "" + value + "" can't be converted to a File"");
    }","  public void test29()  throws Throwable  {
      MockFile mockFile0 = new MockFile("" can't bK converted to a File"", "" can't bK converted to a File"");
      File file0 = PropertyConverter.toFile(mockFile0);
}"
556,"    public static File toFile(final Object value) throws ConversionException {
        if (value instanceof File) {
            return (File) value;
        }
        if (value instanceof Path) {
            return ((Path) value).toFile();
        }
        if (value instanceof String) {
            return new File((String) value);
        }
        throw new ConversionException(""The value "" + value + "" can't be converted to a File"");
    }","  public void test30()  throws Throwable  {
      File file0 = PropertyConverter.toFile("""");
}"
557,"    public static Double toDouble(final Object value) throws ConversionException {
        final Number n = toNumber(value, Double.class);
        if (n instanceof Double) {
            return (Double) n;
        }
        return Double.valueOf(n.doubleValue());
    }","  public void test31()  throws Throwable  {
      Short short0 = new Short((short)0);
      Long long0 = PropertyConverter.toLong(short0);
      Double double0 = PropertyConverter.toDouble(long0);
}"
558,"    public static Double toDouble(final Object value) throws ConversionException {
        final Number n = toNumber(value, Double.class);
        if (n instanceof Double) {
            return (Double) n;
        }
        return Double.valueOf(n.doubleValue());
    }","  public void test32()  throws Throwable  {
      Double double0 = new Double((-1035.4472665524));
      Double double1 = PropertyConverter.toDouble(double0);
}"
559,"    public static Color toColor(final Object value) throws ConversionException {
        if (value instanceof Color) {
            return (Color) value;
        }
        if (!(value instanceof String) || StringUtils.isBlank((String) value)) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Color"");
        }
        String color = ((String) value).trim();

        final int[] components = new int[3];

        // check the size of the string
        final int minlength = components.length * 2;
        if (color.length() < minlength) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Color"");
        }

        // remove the leading #
        if (color.startsWith(""#"")) {
            color = color.substring(1);
        }

        try {
            // parse the components
            for (int i = 0; i < components.length; i++) {
                components[i] = Integer.parseInt(color.substring(2 * i, 2 * i + 2), HEX_RADIX);
            }

            // parse the transparency
            final int alpha;
            if (color.length() >= minlength + 2) {
                alpha = Integer.parseInt(color.substring(minlength, minlength + 2), HEX_RADIX);
            } else {
                alpha = Color.black.getAlpha();
            }

            return new Color(components[0], components[1], components[2], alpha);
        } catch (final Exception e) {
            throw new ConversionException(""The value "" + value + "" can't be converted to a Color"", e);
        }
    }","  public void test33()  throws Throwable  {
      Color color0 = Color.red;
      Color color1 = PropertyConverter.toColor(color0);
}"
