,method,test
237,"    protected void logWarn(final Exception ex) {
        // Deliberately do not use LOG4J or Commons Logging to avoid dependencies
        System.out.println( ""WARN: Exception: "" + ex );
        ex.printStackTrace();
    }","  public void test12()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      // Undeclared exception!
      try { 
        beanMap0.logWarn((Exception) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.beanutils.BeanMap"", e);
      }
  }"
238,"    protected Object convertType( final Class<?> newType, final Object value )
        throws InstantiationException, IllegalAccessException, IllegalArgumentException, InvocationTargetException {

        // try call constructor
        final Class<?>[] types = { value.getClass() };
        try {
            final Constructor<?> constructor = newType.getConstructor( types );
            final Object[] arguments = { value };
            return constructor.newInstance( arguments );
        }
        catch ( final NoSuchMethodException e ) {
            // try using the transformers
            final Transformer transformer = getTypeTransformer( newType );
            if ( transformer != null ) {
                return transformer.transform( value );
            }
            return value;
        }
    }","  public void test13()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      Class<Integer> class0 = Integer.class;
      try { 
        beanMap0.convertType(class0, ""o"");
        fail(""Expecting exception: InvocationTargetException"");
      } catch(InvocationTargetException e) {
      }
  }"
239,"    protected Object convertType( final Class<?> newType, final Object value )
        throws InstantiationException, IllegalAccessException, IllegalArgumentException, InvocationTargetException {

        // try call constructor
        final Class<?>[] types = { value.getClass() };
        try {
            final Constructor<?> constructor = newType.getConstructor( types );
            final Object[] arguments = { value };
            return constructor.newInstance( arguments );
        }
        catch ( final NoSuchMethodException e ) {
            // try using the transformers
            final Transformer transformer = getTypeTransformer( newType );
            if ( transformer != null ) {
                return transformer.transform( value );
            }
            return value;
        }
    }","  public void test14()  throws Throwable  {
      Factory factory0 = ExceptionFactory.getInstance();
      FactoryTransformer factoryTransformer0 = new FactoryTransformer(factory0);
      BeanMap beanMap0 = new BeanMap(factoryTransformer0);
      Class<ClosureTransformer> class0 = ClosureTransformer.class;
      // Undeclared exception!
      try { 
        beanMap0.convertType(class0, (Object) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.beanutils.BeanMap"", e);
      }
  }"
240,"    public BeanMap() {
    }","  public void test15()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      Transformer transformer0 = NOPTransformer.getInstance();
      TransformerPredicate transformerPredicate0 = new TransformerPredicate(transformer0);
      PredicateTransformer predicateTransformer0 = new PredicateTransformer(transformerPredicate0);
      Object object0 = beanMap0.getOrDefault(predicateTransformer0, (Object) null);
}"
241,"    public int size() {
        return readMethods.size();
    }","  public void test16()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      BeanMap beanMap1 = new BeanMap(beanMap0);
      ConstantTransformer constantTransformer0 = new ConstantTransformer((Object) null);
      beanMap1.get(constantTransformer0);
}"
242,"    public Method getWriteMethod(final String name) {
        return writeMethods.get(name);
    }","  public void test17()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      ConstantTransformer constantTransformer0 = new ConstantTransformer(beanMap0);
      Method method0 = beanMap0.getWriteMethod((Object) constantTransformer0);
}"
243,"    protected Object[] createWriteMethodArguments( final Method method, Object value )
        throws IllegalAccessException, ClassCastException {
        try {
            if ( value != null ) {
                final Class<? extends Object>[] types = method.getParameterTypes();
                if ( types != null && types.length > 0 ) {
                    final Class<? extends Object> paramType = types[0];
                    if ( ! paramType.isAssignableFrom( value.getClass() ) ) {
                        value = convertType( paramType, value );
                    }
                }
            }
            final Object[] answer = { value };
            return answer;
        }
        catch ( final InvocationTargetException e ) {
            final IllegalArgumentException iae = new IllegalArgumentException(e.getMessage());
            if (BeanUtils.initCause(iae, e) == false) {
                logInfo(e);
            }
            throw iae;
        }
        catch ( final InstantiationException e ) {
            final IllegalArgumentException iae = new IllegalArgumentException(e.getMessage());
            if (BeanUtils.initCause(iae, e) == false) {
                logInfo(e);
            }
            BeanUtils.initCause(iae, e);
            throw iae;
        }
    }","  public void test18()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      Iterator<Map.Entry<Object, Object>> iterator0 = (Iterator<Map.Entry<Object, Object>>)beanMap0.entryIterator();
      // Undeclared exception!
      try { 
        beanMap0.createWriteMethodArguments((Method) null, iterator0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.beanutils.BeanMap"", e);
      }
  }"
244,"    public int size() {
        return readMethods.size();
    }","  public void test19()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      int int0 = beanMap0.size();
}"
245,"    public Object getBean() {
        return bean;
    }","  public void test20()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      Object object0 = beanMap0.getBean();
}"
246,"    public Iterator<String> keyIterator() {
        return readMethods.keySet().iterator();
    }","  public void test21()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      Iterator<String> iterator0 = beanMap0.keyIterator();
}"
247,"    public Method getReadMethod(final String name) {
        return readMethods.get(name);
    }","  public void test22()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      Method method0 = beanMap0.getReadMethod((Object) null);
}"
248,"    public int size() {
        return readMethods.size();
    }","  public void test23()  throws Throwable  {
      Class<BeanMap>[] classArray0 = (Class<BeanMap>[]) Array.newInstance(Class.class, 8);
      Class<BeanMap> class0 = BeanMap.class;
      InstantiateTransformer instantiateTransformer0 = new InstantiateTransformer(classArray0, classArray0);
      BeanMap beanMap0 = new BeanMap(instantiateTransformer0);
      Class<ChainedTransformer> class1 = ChainedTransformer.class;
      beanMap0.convertType(class1, class0);
}"
249,"    protected Object[] createWriteMethodArguments( final Method method, Object value )
        throws IllegalAccessException, ClassCastException {
        try {
            if ( value != null ) {
                final Class<? extends Object>[] types = method.getParameterTypes();
                if ( types != null && types.length > 0 ) {
                    final Class<? extends Object> paramType = types[0];
                    if ( ! paramType.isAssignableFrom( value.getClass() ) ) {
                        value = convertType( paramType, value );
                    }
                }
            }
            final Object[] answer = { value };
            return answer;
        }
        catch ( final InvocationTargetException e ) {
            final IllegalArgumentException iae = new IllegalArgumentException(e.getMessage());
            if (BeanUtils.initCause(iae, e) == false) {
                logInfo(e);
            }
            throw iae;
        }
        catch ( final InstantiationException e ) {
            final IllegalArgumentException iae = new IllegalArgumentException(e.getMessage());
            if (BeanUtils.initCause(iae, e) == false) {
                logInfo(e);
            }
            BeanUtils.initCause(iae, e);
            throw iae;
        }
    }","  public void test24()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      Object[] objectArray0 = beanMap0.createWriteMethodArguments((Method) null, (Object) null);
}"
250,"    public int size() {
        return readMethods.size();
    }","  public void test25()  throws Throwable  {
      MockThrowable mockThrowable0 = new MockThrowable(""o"");
      BeanMap beanMap0 = new BeanMap(mockThrowable0);
}"
251,"    public int size() {
        return readMethods.size();
    }","  public void test26()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      beanMap0.clear();
}"
252,"    public void clear() {
        if(bean == null) {
            return;
        }

        Class<? extends Object> beanClass = null;
        try {
            beanClass = bean.getClass();
            bean = beanClass.newInstance();
        }
        catch (final Exception e) {
            final UnsupportedOperationException uoe =
                new UnsupportedOperationException(""Could not create new instance of class: "" + beanClass);
            BeanUtils.initCause(uoe, e);
            throw uoe;
        }
    }","  public void test27()  throws Throwable  {
      Predicate[] predicateArray0 = new Predicate[9];
      OnePredicate onePredicate0 = new OnePredicate(predicateArray0);
      PredicateTransformer predicateTransformer0 = new PredicateTransformer(onePredicate0);
      BeanMap beanMap0 = new BeanMap(predicateTransformer0);
      // Undeclared exception!
      try { 
        beanMap0.clear();
        fail(""Expecting exception: UnsupportedOperationException"");
      } catch(UnsupportedOperationException e) {
         //
         // Could not create new instance of class: class org.apache.commons.collections.functors.PredicateTransformer
         //
         verifyException(""org.apache.commons.beanutils.BeanMap"", e);
      }
  }"
253,"    public int size() {
        return readMethods.size();
    }","  public void test28()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      beanMap0.putAllWriteable(beanMap0);
}"
254,"    public Object clone() throws CloneNotSupportedException {
        final BeanMap newMap = (BeanMap)super.clone();

        if(bean == null) {
            // no bean, just an empty bean map at the moment.  return a newly
            // cloned and empty bean map.
            return newMap;
        }

        Object newBean = null;
        final Class<? extends Object> beanClass = bean.getClass(); // Cannot throw Exception
        try {
            newBean = beanClass.newInstance();
        } catch (final Exception e) {
            // unable to instantiate
            final CloneNotSupportedException cnse = new CloneNotSupportedException
                (""Unable to instantiate the underlying bean \"""" +
                 beanClass.getName() + ""\"": "" + e);
            BeanUtils.initCause(cnse, e);
            throw cnse;
        }

        try {
            newMap.setBean(newBean);
        } catch (final Exception exception) {
            final CloneNotSupportedException cnse = new CloneNotSupportedException
                (""Unable to set bean in the cloned bean map: "" +
                 exception);
            BeanUtils.initCause(cnse, exception);
            throw cnse;
        }

        try {
            // copy only properties that are readable and writable.  If its
            // not readable, we can't get the value from the old map.  If
            // its not writable, we can't write a value into the new map.
            final Iterator<?> readableKeys = readMethods.keySet().iterator();
            while(readableKeys.hasNext()) {
                final Object key = readableKeys.next();
                if(getWriteMethod(key) != null) {
                    newMap.put(key, get(key));
                }
            }
        } catch (final Exception exception) {
            final CloneNotSupportedException cnse = new CloneNotSupportedException
                (""Unable to copy bean values to cloned bean map: "" +
                 exception);
            BeanUtils.initCause(cnse, exception);
            throw cnse;
        }

        return newMap;
    }","  public void test29()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      Object object0 = beanMap0.clone();
}"
255,"    public Object clone() throws CloneNotSupportedException {
        final BeanMap newMap = (BeanMap)super.clone();

        if(bean == null) {
            // no bean, just an empty bean map at the moment.  return a newly
            // cloned and empty bean map.
            return newMap;
        }

        Object newBean = null;
        final Class<? extends Object> beanClass = bean.getClass(); // Cannot throw Exception
        try {
            newBean = beanClass.newInstance();
        } catch (final Exception e) {
            // unable to instantiate
            final CloneNotSupportedException cnse = new CloneNotSupportedException
                (""Unable to instantiate the underlying bean \"""" +
                 beanClass.getName() + ""\"": "" + e);
            BeanUtils.initCause(cnse, e);
            throw cnse;
        }

        try {
            newMap.setBean(newBean);
        } catch (final Exception exception) {
            final CloneNotSupportedException cnse = new CloneNotSupportedException
                (""Unable to set bean in the cloned bean map: "" +
                 exception);
            BeanUtils.initCause(cnse, exception);
            throw cnse;
        }

        try {
            // copy only properties that are readable and writable.  If its
            // not readable, we can't get the value from the old map.  If
            // its not writable, we can't write a value into the new map.
            final Iterator<?> readableKeys = readMethods.keySet().iterator();
            while(readableKeys.hasNext()) {
                final Object key = readableKeys.next();
                if(getWriteMethod(key) != null) {
                    newMap.put(key, get(key));
                }
            }
        } catch (final Exception exception) {
            final CloneNotSupportedException cnse = new CloneNotSupportedException
                (""Unable to copy bean values to cloned bean map: "" +
                 exception);
            BeanUtils.initCause(cnse, exception);
            throw cnse;
        }

        return newMap;
    }","  public void test30()  throws Throwable  {
      Class<BeanMap>[] classArray0 = (Class<BeanMap>[]) Array.newInstance(Class.class, 8);
      InstantiateTransformer instantiateTransformer0 = new InstantiateTransformer(classArray0, classArray0);
      BeanMap beanMap0 = new BeanMap(instantiateTransformer0);
      try { 
        beanMap0.clone();
        fail(""Expecting exception: CloneNotSupportedException"");
      } catch(CloneNotSupportedException e) {
         //
         // Unable to instantiate the underlying bean \""org.apache.commons.collections.functors.InstantiateTransformer\"": java.lang.IllegalAccessException: Class org.apache.commons.beanutils.BeanMap can not access a member of class org.apache.commons.collections.functors.InstantiateTransformer with modifiers \""private\""
         //
         verifyException(""org.apache.commons.beanutils.BeanMap"", e);
      }
  }"
256,"    public Set<Map.Entry<Object, Object>> entrySet() {
        return Collections.unmodifiableSet(new AbstractSet<Map.Entry<Object, Object>>() {
            @Override
            public Iterator<Map.Entry<Object, Object>> iterator() {
                return entryIterator();
            }
            @Override
            public int size() {
              return BeanMap.this.readMethods.size();
            }
        });
    }","  public void test31()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      Set<Map.Entry<Object, Object>> set0 = (Set<Map.Entry<Object, Object>>)beanMap0.entrySet();
      Predicate predicate0 = NonePredicate.getInstance((Collection) set0);
}"
257,"    public int size() {
        return readMethods.size();
    }","  public void test32()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      beanMap0.putAll(BeanMap.defaultTransformers);
}"
258,"    protected Transformer getTypeTransformer( final Class<?> aType ) {
        return typeTransformers.get( aType );
    }","  public void test33()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      Class<ExceptionTransformer> class0 = ExceptionTransformer.class;
      Transformer transformer0 = beanMap0.getTypeTransformer(class0);
}"
259,"    public int size() {
        return readMethods.size();
    }","  public void test34()  throws Throwable  {
      Class<BeanMap>[] classArray0 = (Class<BeanMap>[]) Array.newInstance(Class.class, 8);
      InstantiateTransformer instantiateTransformer0 = new InstantiateTransformer(classArray0, classArray0);
      BeanMap beanMap0 = new BeanMap(instantiateTransformer0);
      beanMap0.values();
}"
260,"    public int size() {
        return readMethods.size();
    }","  public void test35()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      MockThrowable mockThrowable0 = new MockThrowable(""o"");
      MockException mockException0 = new MockException(mockThrowable0);
      beanMap0.logWarn(mockException0);
}"
261,"    public int size() {
        return readMethods.size();
    }","  public void test36()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      beanMap0.setBean(beanMap0);
      boolean boolean0 = beanMap0.containsKey(beanMap0);
}"
262,"    public boolean containsKey(final Object name) {
        final Method method = getReadMethod(name);
        return method != null;
    }","  public void test37()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      beanMap0.setBean(beanMap0);
      boolean boolean0 = beanMap0.containsKey(beanMap0);
}"
263,"    public Class<?> getType(final String name) {
        return types.get( name );
    }","  public void test38()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      Class<?> class0 = beanMap0.getType((String) null);
}"
264,"    public int size() {
        return readMethods.size();
    }","  public void test39()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      Set<Object> set0 = beanMap0.keySet();
}"
265,"    public int size() {
        return readMethods.size();
    }","  public void test40()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      MockThrowable mockThrowable0 = new MockThrowable(""o"");
      MockException mockException0 = new MockException(mockThrowable0);
      beanMap0.logInfo(mockException0);
}"
266,"    public String toString() {
        return ""BeanMap<"" + String.valueOf(bean) + "">"";
    }","  public void test41()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      String string0 = beanMap0.toString();
}"
267,"    public Method getReadMethod(final String name) {
        return readMethods.get(name);
    }","  public void test42()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      Method method0 = beanMap0.getReadMethod(""BO4Ib0JtVziaN2"");
}"
268,"    public Method getWriteMethod(final String name) {
        return writeMethods.get(name);
    }","  public void test43()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      Method method0 = beanMap0.getWriteMethod(""o-;$A"");
}"
269,"    public boolean containsValue(final Object value) {
        // use default implementation
        return super.containsValue(value);
    }","  public void test44()  throws Throwable  {
      BeanMap beanMap0 = new BeanMap();
      Iterator<Object> iterator0 = beanMap0.valueIterator();
      boolean boolean0 = beanMap0.containsValue(iterator0);
}"
270,"    public boolean getFast() {
        return (this.fast);
    }","  public void test0()  throws Throwable  {
      WeakFastHashMap<String, Object> weakFastHashMap0 = new WeakFastHashMap<String, Object>(2268);
      WeakFastHashMap<Integer, AbstractMap.SimpleImmutableEntry<String, String>> weakFastHashMap1 = new WeakFastHashMap<Integer, AbstractMap.SimpleImmutableEntry<String, String>>(2268);
      Integer integer0 = new Integer(2268);
      AbstractMap.SimpleImmutableEntry<String, String> abstractMap_SimpleImmutableEntry0 = new AbstractMap.SimpleImmutableEntry<String, String>(""org.apache.commons.beanutils.WeakFastHashMap$EntrySet"", ""org.apache.commons.beanutils.WeakFastHashMap$EntrySet"");
      weakFastHashMap1.put(integer0, abstractMap_SimpleImmutableEntry0);
      weakFastHashMap1.setFast(true);
      boolean boolean0 = weakFastHashMap1.equals(weakFastHashMap0);
}"
271,"    public boolean getFast() {
        return (this.fast);
    }","  public void test1()  throws Throwable  {
      WeakFastHashMap<String, Object> weakFastHashMap0 = new WeakFastHashMap<String, Object>(2268);
      WeakFastHashMap<Integer, AbstractMap.SimpleImmutableEntry<String, String>> weakFastHashMap1 = new WeakFastHashMap<Integer, AbstractMap.SimpleImmutableEntry<String, String>>(2268);
      Integer integer0 = new Integer(2268);
      AbstractMap.SimpleImmutableEntry<String, String> abstractMap_SimpleImmutableEntry0 = new AbstractMap.SimpleImmutableEntry<String, String>(""org.apache.commons.beanutils.WeakFastHashMap$EntrySet"", ""org.apache.commons.beanutils.WeakFastHashMap$EntrySet"");
      weakFastHashMap1.put(integer0, abstractMap_SimpleImmutableEntry0);
      weakFastHashMap1.setFast(true);
      boolean boolean0 = weakFastHashMap1.equals(weakFastHashMap0);
}"
272,"    public boolean equals(final Object o) {
        // Simple tests that require no synchronization
        if (o == this) {
            return (true);
        } else if (!(o instanceof Map)) {
            return (false);
        }
        final Map<?, ?> mo = (Map<?, ?>) o;

        // Compare the two maps for equality
        if (fast) {
            if (mo.size() != map.size()) {
                return (false);
            }
            for (final Map.Entry<K, V> e : map.entrySet()) {
                final K key = e.getKey();
                final V value = e.getValue();
                if (value == null) {
                    if (!(mo.get(key) == null && mo.containsKey(key))) {
                        return (false);
                    }
                } else {
                    if (!value.equals(mo.get(key))) {
                        return (false);
                    }
                }
            }
            return (true);

        } else {
            synchronized (map) {
                if (mo.size() != map.size()) {
                    return (false);
                }
                for (final Map.Entry<K, V> e : map.entrySet()) {
                    final K key = e.getKey();
                    final V value = e.getValue();
                    if (value == null) {
                        if (!(mo.get(key) == null && mo.containsKey(key))) {
                            return (false);
                        }
                    } else {
                        if (!value.equals(mo.get(key))) {
                            return (false);
                        }
                    }
                }
                return (true);
            }
        }
    }","  public void test2()  throws Throwable  {
      WeakFastHashMap<String, Object> weakFastHashMap0 = new WeakFastHashMap<String, Object>(2268);
      WeakFastHashMap<Integer, AbstractMap.SimpleImmutableEntry<String, String>> weakFastHashMap1 = new WeakFastHashMap<Integer, AbstractMap.SimpleImmutableEntry<String, String>>(2268);
      Integer integer0 = new Integer(2268);
      AbstractMap.SimpleImmutableEntry<String, String> abstractMap_SimpleImmutableEntry0 = new AbstractMap.SimpleImmutableEntry<String, String>(""org.apache.commons.beanutils.WeakFastHashMap$EntrySet"", ""org.apache.commons.beanutils.WeakFastHashMap$EntrySet"");
      weakFastHashMap1.put(integer0, abstractMap_SimpleImmutableEntry0);
      weakFastHashMap1.setFast(true);
      boolean boolean0 = weakFastHashMap1.equals(weakFastHashMap0);
}"
273,"    public boolean getFast() {
        return (this.fast);
    }","  public void test3()  throws Throwable  {
      WeakFastHashMap<Integer, Integer> weakFastHashMap0 = new WeakFastHashMap<Integer, Integer>();
      weakFastHashMap0.createMap(weakFastHashMap0);
}"
274,"    public boolean getFast() {
        return (this.fast);
    }","  public void test4()  throws Throwable  {
      WeakFastHashMap<AbstractMap.SimpleEntry<Object, String>, Integer> weakFastHashMap0 = new WeakFastHashMap<AbstractMap.SimpleEntry<Object, String>, Integer>(4128, 945.96277F);
      weakFastHashMap0.createMap(0, 4128);
}"
275,"    public boolean getFast() {
        return (this.fast);
    }","  public void test5()  throws Throwable  {
      WeakFastHashMap<AbstractMap.SimpleImmutableEntry<String, String>, Object> weakFastHashMap0 = new WeakFastHashMap<AbstractMap.SimpleImmutableEntry<String, String>, Object>(0);
      weakFastHashMap0.createMap(0);
}"
276,"    public boolean getFast() {
        return (this.fast);
    }","  public void test6()  throws Throwable  {
      WeakFastHashMap<Integer, Integer> weakFastHashMap0 = new WeakFastHashMap<Integer, Integer>();
      weakFastHashMap0.cloneMap(weakFastHashMap0);
}"
277,"    public boolean getFast() {
        return (this.fast);
    }","  public void test7()  throws Throwable  {
      WeakFastHashMap<HashMap<String, Object>, AbstractMap.SimpleEntry<String, String>> weakFastHashMap0 = new WeakFastHashMap<HashMap<String, Object>, AbstractMap.SimpleEntry<String, String>>();
      weakFastHashMap0.createMap();
}"
278,"    public boolean getFast() {
        return (this.fast);
    }","  public void test8()  throws Throwable  {
      WeakFastHashMap<Object, AbstractMap.SimpleEntry<String, Object>> weakFastHashMap0 = new WeakFastHashMap<Object, AbstractMap.SimpleEntry<String, Object>>(4635);
      weakFastHashMap0.clear();
}"
279,"    public boolean getFast() {
        return (this.fast);
    }","  public void test9()  throws Throwable  {
      WeakFastHashMap<Object, Integer> weakFastHashMap0 = new WeakFastHashMap<Object, Integer>();
      WeakFastHashMap<AbstractMap.SimpleImmutableEntry<Object, Object>, Object> weakFastHashMap1 = new WeakFastHashMap<AbstractMap.SimpleImmutableEntry<Object, Object>, Object>(2061);
      WeakFastHashMap weakFastHashMap2 = (WeakFastHashMap)weakFastHashMap1.clone();
      Integer integer0 = new Integer(3002);
      BiFunction<Object, Integer, Integer> biFunction0 = (BiFunction<Object, Integer, Integer>) mock(BiFunction.class, new ViolatedAssumptionAnswer());
      doReturn(integer0).when(biFunction0).apply(any() , anyInt());
      weakFastHashMap0.compute(weakFastHashMap2, biFunction0);
}"
280,"    public boolean getFast() {
        return (this.fast);
    }","  public void test10()  throws Throwable  {
      WeakFastHashMap<Object, Integer> weakFastHashMap0 = new WeakFastHashMap<Object, Integer>();
      WeakFastHashMap<AbstractMap.SimpleImmutableEntry<Object, Object>, Object> weakFastHashMap1 = new WeakFastHashMap<AbstractMap.SimpleImmutableEntry<Object, Object>, Object>(2061);
      WeakFastHashMap weakFastHashMap2 = (WeakFastHashMap)weakFastHashMap1.clone();
      Integer integer0 = new Integer(3002);
      BiFunction<Object, Integer, Integer> biFunction0 = (BiFunction<Object, Integer, Integer>) mock(BiFunction.class, new ViolatedAssumptionAnswer());
      doReturn(integer0).when(biFunction0).apply(any() , anyInt());
      weakFastHashMap0.compute(weakFastHashMap2, biFunction0);
}"
281,"    public boolean getFast() {
        return (this.fast);
    }","  public void test11()  throws Throwable  {
      WeakFastHashMap<Integer, Object> weakFastHashMap0 = new WeakFastHashMap<Integer, Object>();
      boolean boolean0 = weakFastHashMap0.equals(weakFastHashMap0);
}"
282,"    public boolean equals(final Object o) {
        // Simple tests that require no synchronization
        if (o == this) {
            return (true);
        } else if (!(o instanceof Map)) {
            return (false);
        }
        final Map<?, ?> mo = (Map<?, ?>) o;

        // Compare the two maps for equality
        if (fast) {
            if (mo.size() != map.size()) {
                return (false);
            }
            for (final Map.Entry<K, V> e : map.entrySet()) {
                final K key = e.getKey();
                final V value = e.getValue();
                if (value == null) {
                    if (!(mo.get(key) == null && mo.containsKey(key))) {
                        return (false);
                    }
                } else {
                    if (!value.equals(mo.get(key))) {
                        return (false);
                    }
                }
            }
            return (true);

        } else {
            synchronized (map) {
                if (mo.size() != map.size()) {
                    return (false);
                }
                for (final Map.Entry<K, V> e : map.entrySet()) {
                    final K key = e.getKey();
                    final V value = e.getValue();
                    if (value == null) {
                        if (!(mo.get(key) == null && mo.containsKey(key))) {
                            return (false);
                        }
                    } else {
                        if (!value.equals(mo.get(key))) {
                            return (false);
                        }
                    }
                }
                return (true);
            }
        }
    }","  public void test12()  throws Throwable  {
      WeakFastHashMap<Integer, Object> weakFastHashMap0 = new WeakFastHashMap<Integer, Object>();
      boolean boolean0 = weakFastHashMap0.equals(weakFastHashMap0);
}"
283,"    public boolean getFast() {
        return (this.fast);
    }","  public void test13()  throws Throwable  {
      WeakFastHashMap<HashMap<Object, Object>, String> weakFastHashMap0 = new WeakFastHashMap<HashMap<Object, Object>, String>(0);
      Set<HashMap<Object, Object>> set0 = weakFastHashMap0.keySet();
      HashMap<Object, Integer> hashMap0 = new HashMap<Object, Integer>();
      WeakFastHashMap<Object, Integer> weakFastHashMap1 = new WeakFastHashMap<Object, Integer>(hashMap0);
      WeakFastHashMap<Object, Object> weakFastHashMap2 = new WeakFastHashMap<Object, Object>(0);
      weakFastHashMap2.put(set0, weakFastHashMap1);
}"
284,"    public boolean getFast() {
        return (this.fast);
    }","  public void test14()  throws Throwable  {
      WeakFastHashMap<HashMap<Object, Object>, String> weakFastHashMap0 = new WeakFastHashMap<HashMap<Object, Object>, String>(0);
      Set<HashMap<Object, Object>> set0 = weakFastHashMap0.keySet();
      HashMap<Object, Integer> hashMap0 = new HashMap<Object, Integer>();
      WeakFastHashMap<Object, Integer> weakFastHashMap1 = new WeakFastHashMap<Object, Integer>(hashMap0);
      WeakFastHashMap<Object, Object> weakFastHashMap2 = new WeakFastHashMap<Object, Object>(0);
      weakFastHashMap2.put(set0, weakFastHashMap1);
      weakFastHashMap2.size();
}"
285,"    public boolean isEmpty() {
        if (fast) {
            return (map.isEmpty());
        } else {
            synchronized (map) {
                return (map.isEmpty());
            }
        }
    }","  public void test15()  throws Throwable  {
      WeakFastHashMap<String, String> weakFastHashMap0 = new WeakFastHashMap<String, String>(0);
      WeakFastHashMap<Object, String> weakFastHashMap1 = new WeakFastHashMap<Object, String>(weakFastHashMap0);
      weakFastHashMap1.put((Object) null, ""`M*Qg[p)em~~#2|H1;~"");
      weakFastHashMap1.remove((Object) null);
}"
286,"    public int size() {
        if (fast) {
            return (map.size());
        } else {
            synchronized (map) {
                return (map.size());
            }
        }
    }","  public void test16()  throws Throwable  {
      WeakFastHashMap<String, String> weakFastHashMap0 = new WeakFastHashMap<String, String>(0);
      weakFastHashMap0.put("""", ""hoVF"");
      weakFastHashMap0.put("""", ""4My5/<HH@]86el|YdgB"");
}"
287,"    public boolean getFast() {
        return (this.fast);
    }","  public void test17()  throws Throwable  {
      WeakFastHashMap<Integer, String> weakFastHashMap0 = new WeakFastHashMap<Integer, String>(271);
}"
288,"    public boolean getFast() {
        return (this.fast);
    }","  public void test18()  throws Throwable  {
      WeakFastHashMap<Integer, String> weakFastHashMap0 = new WeakFastHashMap<Integer, String>(271);
      weakFastHashMap0.setFast(true);
      boolean boolean0 = weakFastHashMap0.getFast();
}"
289,"    public void putAll(final Map<? extends K, ? extends V> in) {
        if (fast) {
            synchronized (this) {
                final Map<K, V> temp =  cloneMap(map);
                temp.putAll(in);
                map = temp;
            }
        } else {
            synchronized (map) {
                map.putAll(in);
            }
        }
    }","  public void test19()  throws Throwable  {
      WeakFastHashMap<String, String> weakFastHashMap0 = new WeakFastHashMap<String, String>();
      // Undeclared exception!
      try { 
        weakFastHashMap0.putAll((Map<? extends String, ? extends String>) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.WeakHashMap"", e);
      }
  }"
290,"    protected Map<K, V> createMap() {
        return new WeakHashMap<K, V>();
    }","  public void test20()  throws Throwable  {
      WeakFastHashMap<Object, Integer> weakFastHashMap0 = new WeakFastHashMap<Object, Integer>();
      // Undeclared exception!
      try { 
        weakFastHashMap0.createMap((Map<?, ? extends Integer>) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.WeakHashMap"", e);
      }
  }"
291,"    protected Map<K, V> createMap() {
        return new WeakHashMap<K, V>();
    }","  public void test21()  throws Throwable  {
      WeakFastHashMap<String, String> weakFastHashMap0 = new WeakFastHashMap<String, String>(1, 1);
      // Undeclared exception!
      try { 
        weakFastHashMap0.createMap(2908, 0.0F);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Illegal Load factor: 0.0
         //
         verifyException(""java.util.WeakHashMap"", e);
      }
  }"
