,method,test
601,"    public TFTPReadRequestPacket(final InetAddress destination, final int port,
                                 final String fileName, final int mode)
    {
        super(destination, port, TFTPPacket.READ_REQUEST, fileName, mode);
    }","  public void test3()  throws Throwable  {
      byte[] byteArray0 = new byte[1];
      MockInetSocketAddress mockInetSocketAddress0 = new MockInetSocketAddress((byte)0);
      DatagramPacket datagramPacket0 = new DatagramPacket(byteArray0, (byte)0, 0, mockInetSocketAddress0);
      TFTPReadRequestPacket tFTPReadRequestPacket0 = null;
      try {
        tFTPReadRequestPacket0 = new TFTPReadRequestPacket(datagramPacket0);
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
      } catch(ArrayIndexOutOfBoundsException e) {
         //
         // 1
         //
         verifyException(""org.apache.commons.net.tftp.TFTPRequestPacket"", e);
      }
  }"
602,"    public TFTPReadRequestPacket(final InetAddress destination, final int port,
                                 final String fileName, final int mode)
    {
        super(destination, port, TFTPPacket.READ_REQUEST, fileName, mode);
    }","  public void test4()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLoopbackAddress();
      TFTPReadRequestPacket tFTPReadRequestPacket0 = new TFTPReadRequestPacket(inetAddress0, 8, """", 1);
      DatagramPacket datagramPacket0 = tFTPReadRequestPacket0.newDatagram();
      TFTPPacket tFTPPacket0 = TFTPPacket.newTFTPPacket(datagramPacket0);
}"
603,"    public String toString() {
        return super.toString() + "" RRQ "" + getFilename() + "" "" + TFTP.getModeName(getMode());
    }","  public void test5()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.anyLocalAddress();
      TFTPReadRequestPacket tFTPReadRequestPacket0 = new TFTPReadRequestPacket(inetAddress0, 255, ""%X:TshiR$t"", 255);
      // Undeclared exception!
      try { 
        tFTPReadRequestPacket0.toString();
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
      } catch(ArrayIndexOutOfBoundsException e) {
         //
         // 255
         //
         verifyException(""org.apache.commons.net.tftp.TFTP"", e);
      }
  }"
604,"    DatagramPacket newDatagram(final DatagramPacket datagram, final byte[] data)
    {
        final int length;

        length = message.length();

        data[0] = 0;
        data[1] = (byte)type;
        data[2] = (byte)((error & 0xffff) >> 8);
        data[3] = (byte)(error & 0xff);

        System.arraycopy(message.getBytes(), 0, data, 4, length);

        data[length + 4] = 0;

        datagram.setAddress(address);
        datagram.setPort(port);
        datagram.setData(data);
        datagram.setLength(length + 4);

        return datagram;
    }","  public void test0()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.anyLocalAddress();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, 0, 1712, ""+mf/7*do1,x>K^^&"");
      tFTPErrorPacket0.type = 0;
      DatagramPacket datagramPacket0 = tFTPErrorPacket0.newDatagram();
      byte[] byteArray0 = new byte[5];
      // Undeclared exception!
      try { 
        tFTPErrorPacket0.newDatagram(datagramPacket0, byteArray0);
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
      } catch(ArrayIndexOutOfBoundsException e) {
      }
  }"
605,"    DatagramPacket newDatagram(final DatagramPacket datagram, final byte[] data)
    {
        final int length;

        length = message.length();

        data[0] = 0;
        data[1] = (byte)type;
        data[2] = (byte)((error & 0xffff) >> 8);
        data[3] = (byte)(error & 0xff);

        System.arraycopy(message.getBytes(), 0, data, 4, length);

        data[length + 4] = 0;

        datagram.setAddress(address);
        datagram.setPort(port);
        datagram.setData(data);
        datagram.setLength(length + 4);

        return datagram;
    }","  public void test1()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getByName("""");
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, 0, 0, """");
      byte[] byteArray0 = new byte[7];
      DatagramPacket datagramPacket0 = new DatagramPacket(byteArray0, 2);
      tFTPErrorPacket0.newDatagram(datagramPacket0, byteArray0);
}"
606,"    DatagramPacket newDatagram(final DatagramPacket datagram, final byte[] data)
    {
        final int length;

        length = message.length();

        data[0] = 0;
        data[1] = (byte)type;
        data[2] = (byte)((error & 0xffff) >> 8);
        data[3] = (byte)(error & 0xff);

        System.arraycopy(message.getBytes(), 0, data, 4, length);

        data[length + 4] = 0;

        datagram.setAddress(address);
        datagram.setPort(port);
        datagram.setData(data);
        datagram.setLength(length + 4);

        return datagram;
    }","  public void test2()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getByName("""");
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, 0, 0, """");
      byte[] byteArray0 = new byte[7];
      DatagramPacket datagramPacket0 = new DatagramPacket(byteArray0, 2);
      tFTPErrorPacket0.newDatagram(datagramPacket0, byteArray0);
}"
607,"    public int getError()
    {
        return error;
    }","  public void test3()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.anyLocalAddress();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, 0, 1959, ""G>i"");
      DatagramPacket datagramPacket0 = tFTPErrorPacket0.newDatagram();
}"
608,"    DatagramPacket newDatagram(final DatagramPacket datagram, final byte[] data)
    {
        final int length;

        length = message.length();

        data[0] = 0;
        data[1] = (byte)type;
        data[2] = (byte)((error & 0xffff) >> 8);
        data[3] = (byte)(error & 0xff);

        System.arraycopy(message.getBytes(), 0, data, 4, length);

        data[length + 4] = 0;

        datagram.setAddress(address);
        datagram.setPort(port);
        datagram.setData(data);
        datagram.setLength(length + 4);

        return datagram;
    }","  public void test4()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.anyLocalAddress();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, 0, 1959, ""G>i"");
      DatagramPacket datagramPacket0 = tFTPErrorPacket0.newDatagram();
}"
609,"    DatagramPacket newDatagram(final DatagramPacket datagram, final byte[] data)
    {
        final int length;

        length = message.length();

        data[0] = 0;
        data[1] = (byte)type;
        data[2] = (byte)((error & 0xffff) >> 8);
        data[3] = (byte)(error & 0xff);

        System.arraycopy(message.getBytes(), 0, data, 4, length);

        data[length + 4] = 0;

        datagram.setAddress(address);
        datagram.setPort(port);
        datagram.setData(data);
        datagram.setLength(length + 4);

        return datagram;
    }","  public void test5()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.anyLocalAddress();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, 0, 1959, ""G>i"");
      DatagramPacket datagramPacket0 = tFTPErrorPacket0.newDatagram();
}"
610,"    public int getError()
    {
        return error;
    }","  public void test6()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, 47, 0, (String) null);
      tFTPErrorPacket0.getMessage();
}"
611,"    public int getError()
    {
        return error;
    }","  public void test7()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-1348), (-26), ""u-)"");
      tFTPErrorPacket0.getMessage();
}"
612,"    public int getError()
    {
        return error;
    }","  public void test8()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLoopbackAddress();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, 0, 0, ""I-;Q$3w(xEpc?"");
      int int0 = tFTPErrorPacket0.getError();
}"
613,"    public int getError()
    {
        return error;
    }","  public void test9()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, 1929, 1929, ""u-)"");
      int int0 = tFTPErrorPacket0.getError();
}"
614,"    DatagramPacket newDatagram(final DatagramPacket datagram, final byte[] data)
    {
        final int length;

        length = message.length();

        data[0] = 0;
        data[1] = (byte)type;
        data[2] = (byte)((error & 0xffff) >> 8);
        data[3] = (byte)(error & 0xff);

        System.arraycopy(message.getBytes(), 0, data, 4, length);

        data[length + 4] = 0;

        datagram.setAddress(address);
        datagram.setPort(port);
        datagram.setData(data);
        datagram.setLength(length + 4);

        return datagram;
    }","  public void test10()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLoopbackAddress();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-1), (-1), "" "");
      // Undeclared exception!
      try { 
        tFTPErrorPacket0.newDatagram((DatagramPacket) null, (byte[]) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.net.tftp.TFTPErrorPacket"", e);
      }
  }"
615,"    DatagramPacket newDatagram(final DatagramPacket datagram, final byte[] data)
    {
        final int length;

        length = message.length();

        data[0] = 0;
        data[1] = (byte)type;
        data[2] = (byte)((error & 0xffff) >> 8);
        data[3] = (byte)(error & 0xff);

        System.arraycopy(message.getBytes(), 0, data, 4, length);

        data[length + 4] = 0;

        datagram.setAddress(address);
        datagram.setPort(port);
        datagram.setData(data);
        datagram.setLength(length + 4);

        return datagram;
    }","  public void test11()  throws Throwable  {
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket((InetAddress) null, (-38), (-38), """");
      byte[] byteArray0 = new byte[7];
      DatagramPacket datagramPacket0 = new DatagramPacket(byteArray0, 5);
      // Undeclared exception!
      try { 
        tFTPErrorPacket0.newDatagram(datagramPacket0, byteArray0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Port out of range:-38
         //
         verifyException(""java.net.DatagramPacket"", e);
      }
  }"
616,"    DatagramPacket newDatagram(final DatagramPacket datagram, final byte[] data)
    {
        final int length;

        length = message.length();

        data[0] = 0;
        data[1] = (byte)type;
        data[2] = (byte)((error & 0xffff) >> 8);
        data[3] = (byte)(error & 0xff);

        System.arraycopy(message.getBytes(), 0, data, 4, length);

        data[length + 4] = 0;

        datagram.setAddress(address);
        datagram.setPort(port);
        datagram.setData(data);
        datagram.setLength(length + 4);

        return datagram;
    }","  public void test12()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-1348), (-26), ""Bad file name and mode format."");
      tFTPErrorPacket0.port = 270;
      DatagramPacket datagramPacket0 = tFTPErrorPacket0.newDatagram();
      byte[] byteArray0 = new byte[8];
      // Undeclared exception!
      try { 
        tFTPErrorPacket0.newDatagram(datagramPacket0, byteArray0);
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
      } catch(ArrayIndexOutOfBoundsException e) {
      }
  }"
617,"    DatagramPacket newDatagram(final DatagramPacket datagram, final byte[] data)
    {
        final int length;

        length = message.length();

        data[0] = 0;
        data[1] = (byte)type;
        data[2] = (byte)((error & 0xffff) >> 8);
        data[3] = (byte)(error & 0xff);

        System.arraycopy(message.getBytes(), 0, data, 4, length);

        data[length + 4] = 0;

        datagram.setAddress(address);
        datagram.setPort(port);
        datagram.setData(data);
        datagram.setLength(length + 4);

        return datagram;
    }","  public void test13()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-158), (-158), (String) null);
      // Undeclared exception!
      try { 
        tFTPErrorPacket0.newDatagram();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.net.tftp.TFTPErrorPacket"", e);
      }
  }"
618,"    public TFTPErrorPacket(final InetAddress destination, final int port,
                           final int error, final String message)
    {
        super(TFTPPacket.ERROR, destination, port);

        this.error = error;
        this.message = message;
    }","  public void test14()  throws Throwable  {
      TFTPErrorPacket tFTPErrorPacket0 = null;
      try {
        tFTPErrorPacket0 = new TFTPErrorPacket((DatagramPacket) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.net.tftp.TFTPErrorPacket"", e);
      }
  }"
619,"    public TFTPErrorPacket(final InetAddress destination, final int port,
                           final int error, final String message)
    {
        super(TFTPPacket.ERROR, destination, port);

        this.error = error;
        this.message = message;
    }","  public void test15()  throws Throwable  {
      byte[] byteArray0 = new byte[1];
      DatagramPacket datagramPacket0 = new DatagramPacket(byteArray0, (byte)0);
      TFTPErrorPacket tFTPErrorPacket0 = null;
      try {
        tFTPErrorPacket0 = new TFTPErrorPacket(datagramPacket0);
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
      } catch(ArrayIndexOutOfBoundsException e) {
         //
         // 1
         //
         verifyException(""org.apache.commons.net.tftp.TFTPErrorPacket"", e);
      }
  }"
620,"    public TFTPErrorPacket(final InetAddress destination, final int port,
                           final int error, final String message)
    {
        super(TFTPPacket.ERROR, destination, port);

        this.error = error;
        this.message = message;
    }","  public void test16()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-1348), (-26), ""u-)"");
      tFTPErrorPacket0.port = 270;
      DatagramPacket datagramPacket0 = tFTPErrorPacket0.newDatagram();
      byte[] byteArray0 = new byte[9];
      DatagramPacket datagramPacket1 = tFTPErrorPacket0.newDatagram(datagramPacket0, byteArray0);
      TFTPErrorPacket tFTPErrorPacket1 = new TFTPErrorPacket(datagramPacket1);
}"
621,"    public int getError()
    {
        return error;
    }","  public void test17()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-1348), (-26), ""u-)"");
      tFTPErrorPacket0.port = 270;
      DatagramPacket datagramPacket0 = tFTPErrorPacket0.newDatagram();
      byte[] byteArray0 = new byte[9];
      DatagramPacket datagramPacket1 = tFTPErrorPacket0.newDatagram(datagramPacket0, byteArray0);
      TFTPErrorPacket tFTPErrorPacket1 = new TFTPErrorPacket(datagramPacket1);
}"
622,"    public TFTPErrorPacket(final InetAddress destination, final int port,
                           final int error, final String message)
    {
        super(TFTPPacket.ERROR, destination, port);

        this.error = error;
        this.message = message;
    }","  public void test18()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-1348), (-26), ""u-)"");
      tFTPErrorPacket0.port = 270;
      DatagramPacket datagramPacket0 = tFTPErrorPacket0.newDatagram();
      TFTPErrorPacket tFTPErrorPacket1 = new TFTPErrorPacket(datagramPacket0);
}"
623,"    public String getMessage()
    {
        return message;
    }","  public void test19()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-1348), (-26), ""u-)"");
      tFTPErrorPacket0.port = 270;
      DatagramPacket datagramPacket0 = tFTPErrorPacket0.newDatagram();
      TFTPErrorPacket tFTPErrorPacket1 = new TFTPErrorPacket(datagramPacket0);
}"
624,"    public int getError()
    {
        return error;
    }","  public void test20()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-1348), (-26), ""u-)"");
      tFTPErrorPacket0.port = 270;
      DatagramPacket datagramPacket0 = tFTPErrorPacket0.newDatagram();
      TFTPErrorPacket tFTPErrorPacket1 = new TFTPErrorPacket(datagramPacket0);
}"
625,"    public TFTPErrorPacket(final InetAddress destination, final int port,
                           final int error, final String message)
    {
        super(TFTPPacket.ERROR, destination, port);

        this.error = error;
        this.message = message;
    }","  public void test21()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-1348), (-26), ""u-)"");
      tFTPErrorPacket0.port = 270;
      DatagramPacket datagramPacket0 = tFTPErrorPacket0.newDatagram();
      TFTPErrorPacket tFTPErrorPacket1 = new TFTPErrorPacket(datagramPacket0);
}"
626,"    public TFTPErrorPacket(final InetAddress destination, final int port,
                           final int error, final String message)
    {
        super(TFTPPacket.ERROR, destination, port);

        this.error = error;
        this.message = message;
    }","  public void test22()  throws Throwable  {
      byte[] byteArray0 = new byte[5];
      byteArray0[1] = (byte)5;
      DatagramPacket datagramPacket0 = new DatagramPacket(byteArray0, (byte)5, (byte)0);
      TFTPErrorPacket tFTPErrorPacket0 = null;
      try {
        tFTPErrorPacket0 = new TFTPErrorPacket(datagramPacket0);
        fail(""Expecting exception: Exception"");
      } catch(Throwable e) {
         //
         // Bad error packet. No message.
         //
         verifyException(""org.apache.commons.net.tftp.TFTPErrorPacket"", e);
      }
  }"
627,"    public TFTPErrorPacket(final InetAddress destination, final int port,
                           final int error, final String message)
    {
        super(TFTPPacket.ERROR, destination, port);

        this.error = error;
        this.message = message;
    }","  public void test23()  throws Throwable  {
      byte[] byteArray0 = new byte[4];
      InetAddress inetAddress0 = MockInetAddress.getByAddress(byteArray0);
      DatagramPacket datagramPacket0 = new DatagramPacket(byteArray0, (byte)0, inetAddress0, (byte)0);
      TFTPErrorPacket tFTPErrorPacket0 = null;
      try {
        tFTPErrorPacket0 = new TFTPErrorPacket(datagramPacket0);
        fail(""Expecting exception: Exception"");
      } catch(Throwable e) {
         //
         // TFTP operator code does not match type.
         //
         verifyException(""org.apache.commons.net.tftp.TFTPErrorPacket"", e);
      }
  }"
628,"    public String toString() {
        return super.toString() + "" ERR "" + error + "" "" + message;
    }","  public void test24()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-1348), (-26), """");
      String string0 = tFTPErrorPacket0.toString();
}"
629,"    public int getError()
    {
        return error;
    }","  public void test25()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-1348), (-26), """");
      int int0 = tFTPErrorPacket0.getError();
}"
630,"    DatagramPacket newDatagram(final DatagramPacket datagram, final byte[] data)
    {
        final int length;

        length = message.length();

        data[0] = 0;
        data[1] = (byte)type;
        data[2] = (byte)((error & 0xffff) >> 8);
        data[3] = (byte)(error & 0xff);

        System.arraycopy(message.getBytes(), 0, data, 4, length);

        data[length + 4] = 0;

        datagram.setAddress(address);
        datagram.setPort(port);
        datagram.setData(data);
        datagram.setLength(length + 4);

        return datagram;
    }","  public void test26()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-1348), (-26), """");
      // Undeclared exception!
      try { 
        tFTPErrorPacket0.newDatagram();
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Port out of range:-1348
         //
         verifyException(""java.net.DatagramPacket"", e);
      }
  }"
631,"    public int getError()
    {
        return error;
    }","  public void test27()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-1348), (-26), """");
      tFTPErrorPacket0.getMessage();
}"
632,"    public String toString() {
        return super.toString() + "" WRQ "" + getFilename() + "" "" + TFTP.getModeName(getMode());
    }","  public void test0()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getByName(""N"");
      TFTPWriteRequestPacket tFTPWriteRequestPacket0 = new TFTPWriteRequestPacket(inetAddress0, (-57), ""N"", (-57));
      // Undeclared exception!
      try { 
        tFTPWriteRequestPacket0.toString();
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
      } catch(ArrayIndexOutOfBoundsException e) {
         //
         // -57
         //
         verifyException(""org.apache.commons.net.tftp.TFTP"", e);
      }
  }"
633,"    public TFTPWriteRequestPacket(final InetAddress destination, final int port,
                                  final String fileName, final int mode)
    {
        super(destination, port, TFTPPacket.WRITE_REQUEST, fileName, mode);
    }","  public void test1()  throws Throwable  {
      byte[] byteArray0 = new byte[7];
      DatagramPacket datagramPacket0 = new DatagramPacket(byteArray0, 0);
      TFTPWriteRequestPacket tFTPWriteRequestPacket0 = null;
      try {
        tFTPWriteRequestPacket0 = new TFTPWriteRequestPacket(datagramPacket0);
        fail(""Expecting exception: Exception"");
      } catch(Throwable e) {
         //
         // TFTP operator code does not match type.
         //
         verifyException(""org.apache.commons.net.tftp.TFTPRequestPacket"", e);
      }
  }"
634,"    public TFTPWriteRequestPacket(final InetAddress destination, final int port,
                                  final String fileName, final int mode)
    {
        super(destination, port, TFTPPacket.WRITE_REQUEST, fileName, mode);
    }","  public void test2()  throws Throwable  {
      TFTPWriteRequestPacket tFTPWriteRequestPacket0 = null;
      try {
        tFTPWriteRequestPacket0 = new TFTPWriteRequestPacket((DatagramPacket) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.net.tftp.TFTPRequestPacket"", e);
      }
  }"
635,"    public TFTPWriteRequestPacket(final InetAddress destination, final int port,
                                  final String fileName, final int mode)
    {
        super(destination, port, TFTPPacket.WRITE_REQUEST, fileName, mode);
    }","  public void test3()  throws Throwable  {
      byte[] byteArray0 = new byte[1];
      MockInetSocketAddress mockInetSocketAddress0 = new MockInetSocketAddress(124);
      DatagramPacket datagramPacket0 = new DatagramPacket(byteArray0, (byte)0, (byte)0, mockInetSocketAddress0);
      TFTPWriteRequestPacket tFTPWriteRequestPacket0 = null;
      try {
        tFTPWriteRequestPacket0 = new TFTPWriteRequestPacket(datagramPacket0);
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
      } catch(ArrayIndexOutOfBoundsException e) {
         //
         // 1
         //
         verifyException(""org.apache.commons.net.tftp.TFTPRequestPacket"", e);
      }
  }"
636,"    public TFTPWriteRequestPacket(final InetAddress destination, final int port,
                                  final String fileName, final int mode)
    {
        super(destination, port, TFTPPacket.WRITE_REQUEST, fileName, mode);
    }","  public void test4()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.anyLocalAddress();
      TFTPWriteRequestPacket tFTPWriteRequestPacket0 = new TFTPWriteRequestPacket(inetAddress0, 0, ""+"", 0);
      DatagramPacket datagramPacket0 = tFTPWriteRequestPacket0.newDatagram();
      TFTPPacket tFTPPacket0 = TFTPPacket.newTFTPPacket(datagramPacket0);
}"
637,"    public String toString() {
        return super.toString() + "" WRQ "" + getFilename() + "" "" + TFTP.getModeName(getMode());
    }","  public void test5()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.anyLocalAddress();
      TFTPWriteRequestPacket tFTPWriteRequestPacket0 = new TFTPWriteRequestPacket(inetAddress0, 0, ""+"", 0);
      String string0 = tFTPWriteRequestPacket0.toString();
}"
638,"    public final int getPort()
    {
        return port;
    }","  public void test0()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getByName("" WRQ "");
      byte[] byteArray0 = new byte[0];
      TFTPDataPacket tFTPDataPacket0 = new TFTPDataPacket(inetAddress0, 0, 0, byteArray0);
      InetAddress inetAddress1 = MockInetAddress.getLocalHost();
      tFTPDataPacket0.setAddress(inetAddress1);
}"
639,"    public final int getType()
    {
        return type;
    }","  public void test1()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getByName("" WRQ "");
      byte[] byteArray0 = new byte[0];
      TFTPDataPacket tFTPDataPacket0 = new TFTPDataPacket(inetAddress0, 0, 0, byteArray0);
      InetAddress inetAddress1 = MockInetAddress.getLocalHost();
      tFTPDataPacket0.setAddress(inetAddress1);
}"
640,"    public String toString() {
        return address + "" "" + port + "" "" + type;
    }","  public void test2()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, 1561, 1561, (String) null);
      String string0 = tFTPErrorPacket0.toString();
}"
641,"    public final int getPort()
    {
        return port;
    }","  public void test3()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLoopbackAddress();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-505), (-505), ""N'!MH^FF&D;(29"");
}"
642,"    public final int getPort()
    {
        return port;
    }","  public void test4()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLoopbackAddress();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-505), (-505), ""N'!MH^FF&D;(29"");
      tFTPErrorPacket0.setPort(0);
      DatagramPacket datagramPacket0 = tFTPErrorPacket0.newDatagram();
      TFTPPacket.newTFTPPacket(datagramPacket0);
}"
643,"    public final int getPort()
    {
        return port;
    }","  public void test5()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      byte[] byteArray0 = new byte[0];
      TFTPDataPacket tFTPDataPacket0 = new TFTPDataPacket(inetAddress0, 0, 0, byteArray0);
      tFTPDataPacket0.newDatagram();
}"
644,"    public final int getType()
    {
        return type;
    }","  public void test6()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLocalHost();
      byte[] byteArray0 = new byte[0];
      TFTPDataPacket tFTPDataPacket0 = new TFTPDataPacket(inetAddress0, 0, 0, byteArray0);
      tFTPDataPacket0.newDatagram();
}"
645,"    public final int getPort()
    {
        return port;
    }","  public void test7()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.anyLocalAddress();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, 8, 5, """");
      DatagramPacket datagramPacket0 = tFTPErrorPacket0.newDatagram();
}"
646,"    public final int getType()
    {
        return type;
    }","  public void test8()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.anyLocalAddress();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, 8, 5, """");
      DatagramPacket datagramPacket0 = tFTPErrorPacket0.newDatagram();
}"
647,"    public final int getType()
    {
        return type;
    }","  public void test9()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLoopbackAddress();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-505), (-505), ""N'!MH^FF&D;(29"");
}"
648,"    public final int getPort()
    {
        return port;
    }","  public void test10()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLoopbackAddress();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-505), (-505), ""N'!MH^FF&D;(29"");
      tFTPErrorPacket0.type = 0;
      tFTPErrorPacket0.getType();
}"
649,"    public final int getType()
    {
        return type;
    }","  public void test11()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLoopbackAddress();
      byte[] byteArray0 = new byte[3];
      TFTPDataPacket tFTPDataPacket0 = new TFTPDataPacket(inetAddress0, 0, 5, byteArray0);
}"
650,"    public final int getPort()
    {
        return port;
    }","  public void test12()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLoopbackAddress();
      byte[] byteArray0 = new byte[3];
      TFTPDataPacket tFTPDataPacket0 = new TFTPDataPacket(inetAddress0, 0, 5, byteArray0);
      tFTPDataPacket0.type = (-2018);
      tFTPDataPacket0.getType();
}"
651,"    public final int getPort()
    {
        return port;
    }","  public void test13()  throws Throwable  {
      InetAddress inetAddress0 = MockInetAddress.getLoopbackAddress();
      TFTPErrorPacket tFTPErrorPacket0 = new TFTPErrorPacket(inetAddress0, (-505), (-505), ""N'!MH^FF&D;(29"");
}"
