,method,test
356,"    public Class<?> getType() {
        return iType;
    }","  public void test0()  throws Throwable  {
      InstanceofPredicate instanceofPredicate0 = new InstanceofPredicate((Class<?>) null);
      Class<?> class0 = instanceofPredicate0.getType();
}"
357,"    public boolean evaluate(final Object object) {
        return iType.isInstance(object);
    }","  public void test1()  throws Throwable  {
      Class<Object> class0 = Object.class;
      InstanceofPredicate instanceofPredicate0 = new InstanceofPredicate(class0);
      boolean boolean0 = instanceofPredicate0.evaluate(class0);
}"
358,"    public boolean evaluate(final T object) {
        return iSet.add(object);
    }","  public void test0()  throws Throwable  {
      UniquePredicate<String> uniquePredicate0 = new UniquePredicate<String>();
      uniquePredicate0.evaluate("""");
      boolean boolean0 = uniquePredicate0.evaluate("""");
}"
359,"    public static <T> Predicate<T> uniquePredicate() {
        return new UniquePredicate<>();
    }","  public void test1()  throws Throwable  {
      Predicate<Integer> predicate0 = UniquePredicate.uniquePredicate();
}"
360,"    public static <E> Closure<E> exceptionClosure() {
        return INSTANCE;
    }","  public void test0()  throws Throwable  {
      Closure<Integer> closure0 = ExceptionClosure.exceptionClosure();
}"
361,"    public static <T> Transformer<T, T> nopTransformer() {
        return INSTANCE;
    }","  public void test0()  throws Throwable  {
      Transformer<String, String> transformer0 = NOPTransformer.nopTransformer();
}"
362,"    public O transform(final I input) {
        return iFactory.create();
    }","  public void test0()  throws Throwable  {
      Factory<String> factory0 = ConstantFactory.constantFactory((String) null);
      FactoryTransformer<String, String> factoryTransformer0 = new FactoryTransformer<String, String>(factory0);
      String string0 = factoryTransformer0.transform(""joR&vba%jZ"");
}"
363,"    public O transform(final I input) {
        return iFactory.create();
    }","  public void test1()  throws Throwable  {
      Integer integer0 = new Integer((-2518));
      ConstantFactory<Integer> constantFactory0 = new ConstantFactory<Integer>(integer0);
      FactoryTransformer<String, Integer> factoryTransformer0 = new FactoryTransformer<String, Integer>(constantFactory0);
      Integer integer1 = factoryTransformer0.transform((String) null);
}"
364,"    public Factory<? extends O> getFactory() {
        return iFactory;
    }","  public void test2()  throws Throwable  {
      Factory<String> factory0 = ExceptionFactory.exceptionFactory();
      FactoryTransformer<String, String> factoryTransformer0 = new FactoryTransformer<String, String>(factory0);
      Factory<? extends String> factory1 = factoryTransformer0.getFactory();
}"
365,"    public O transform(final I input) {
        return iFactory.create();
    }","  public void test3()  throws Throwable  {
      Factory<Object> factory0 = ExceptionFactory.exceptionFactory();
      FactoryTransformer<String, Object> factoryTransformer0 = new FactoryTransformer<String, Object>(factory0);
      // Undeclared exception!
      try { 
        factoryTransformer0.transform(""UQ"");
        fail(""Expecting exception: RuntimeException"");
      } catch(RuntimeException e) {
         //
         // ExceptionFactory invoked
         //
         verifyException(""org.apache.commons.collections4.functors.ExceptionFactory"", e);
      }
  }"
366,"    public O transform(final I input) {
        return iFactory.create();
    }","  public void test4()  throws Throwable  {
      FactoryTransformer<String, Integer> factoryTransformer0 = new FactoryTransformer<String, Integer>((Factory<? extends Integer>) null);
      // Undeclared exception!
      try { 
        factoryTransformer0.transform((String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.collections4.functors.FactoryTransformer"", e);
      }
  }"
367,"    public static <I, O> Transformer<I, O> factoryTransformer(final Factory<? extends O> factory) {
        if (factory == null) {
            throw new NullPointerException(""Factory must not be null"");
        }
        return new FactoryTransformer<>(factory);
    }","  public void test5()  throws Throwable  {
      // Undeclared exception!
      try { 
        FactoryTransformer.factoryTransformer((Factory<? extends Integer>) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // Factory must not be null
         //
         verifyException(""org.apache.commons.collections4.functors.FactoryTransformer"", e);
      }
  }"
368,"    public static <I, O> Transformer<I, O> factoryTransformer(final Factory<? extends O> factory) {
        if (factory == null) {
            throw new NullPointerException(""Factory must not be null"");
        }
        return new FactoryTransformer<>(factory);
    }","  public void test6()  throws Throwable  {
      Factory<String> factory0 = ConstantFactory.constantFactory("""");
      Transformer<String, String> transformer0 = FactoryTransformer.factoryTransformer((Factory<? extends String>) factory0);
}"
369,"    public Factory<? extends O> getFactory() {
        return iFactory;
    }","  public void test7()  throws Throwable  {
      FactoryTransformer<String, Integer> factoryTransformer0 = new FactoryTransformer<String, Integer>((Factory<? extends Integer>) null);
      Factory<? extends Integer> factory0 = factoryTransformer0.getFactory();
}"
370,"    protected AbstractSortedMapDecorator() {
        super();
    }","  public void test0()  throws Throwable  {
      TreeMap<Object, String> treeMap0 = new TreeMap<Object, String>();
      FixedSizeSortedMap<Object, String> fixedSizeSortedMap0 = FixedSizeSortedMap.fixedSizeSortedMap((SortedMap<Object, String>) treeMap0);
      Set<Map.Entry<Object, String>> set0 = (Set<Map.Entry<Object, String>>)fixedSizeSortedMap0.entrySet();
      AbstractSortedMapDecorator.SortedMapIterator<Object, String> abstractSortedMapDecorator_SortedMapIterator0 = new AbstractSortedMapDecorator.SortedMapIterator<Object, String>(set0);
      abstractSortedMapDecorator_SortedMapIterator0.reset();
}"
371,"    public SortedMap<K, V> tailMap(final K fromKey) {
        return decorated().tailMap(fromKey);
    }","  public void test1()  throws Throwable  {
      TreeMap<Object, String> treeMap0 = new TreeMap<Object, String>();
      FixedSizeSortedMap<Object, String> fixedSizeSortedMap0 = new FixedSizeSortedMap<Object, String>(treeMap0);
      Integer integer0 = new Integer(1);
      SortedMap<Object, String> sortedMap0 = fixedSizeSortedMap0.tailMap(integer0);
}"
372,"    public SortedMap<K, V> subMap(final K fromKey, final K toKey) {
        return decorated().subMap(fromKey, toKey);
    }","  public void test2()  throws Throwable  {
      TreeMap<String, Integer> treeMap0 = new TreeMap<String, Integer>();
      FixedSizeSortedMap<String, Integer> fixedSizeSortedMap0 = new FixedSizeSortedMap<String, Integer>(treeMap0);
      SortedMap<String, Integer> sortedMap0 = fixedSizeSortedMap0.subMap(""org.apache.commons.collections4.map.AbstractSortedMapDecorator"", ""org.apache.commons.collections4.map.AbstractSortedMapDecorator"");
}"
373,"    public K lastKey() {
        return decorated().lastKey();
    }","  public void test3()  throws Throwable  {
      TreeMap<Object, String> treeMap0 = new TreeMap<Object, String>();
      treeMap0.put(""kJ"", ""kJ"");
      FixedSizeSortedMap<Object, String> fixedSizeSortedMap0 = new FixedSizeSortedMap<Object, String>(treeMap0);
      Object object0 = fixedSizeSortedMap0.lastKey();
}"
374,"    public SortedMap<K, V> headMap(final K toKey) {
        return decorated().headMap(toKey);
    }","  public void test4()  throws Throwable  {
      TreeMap<String, TreeMap<Object, String>> treeMap0 = new TreeMap<String, TreeMap<Object, String>>();
      FixedSizeSortedMap<String, TreeMap<Object, String>> fixedSizeSortedMap0 = new FixedSizeSortedMap<String, TreeMap<Object, String>>(treeMap0);
      SortedMap<String, TreeMap<Object, String>> sortedMap0 = fixedSizeSortedMap0.headMap(""org.apache.commons.collections4.map.AbstractSortedMapDecorator$SortedMapIterator"");
}"
375,"    public SortedMap<K, V> headMap(final K toKey) {
        return decorated().headMap(toKey);
    }","  public void test5()  throws Throwable  {
      TreeMap<String, Integer> treeMap0 = new TreeMap<String, Integer>();
      FixedSizeSortedMap<String, Integer> fixedSizeSortedMap0 = new FixedSizeSortedMap<String, Integer>(treeMap0);
      Integer integer0 = new Integer(0);
      treeMap0.put(""\""p,i-j90dQ"", integer0);
      SortedMap<String, Integer> sortedMap0 = fixedSizeSortedMap0.headMap(""SdOLN;,C{?X9LD4n"");
}"
376,"    public K firstKey() {
        return decorated().firstKey();
    }","  public void test6()  throws Throwable  {
      TreeMap<Integer, TreeMap<String, String>> treeMap0 = new TreeMap<Integer, TreeMap<String, String>>();
      FixedSizeSortedMap<Integer, TreeMap<String, String>> fixedSizeSortedMap0 = new FixedSizeSortedMap<Integer, TreeMap<String, String>>(treeMap0);
      Integer integer0 = new Integer((-1));
      TreeMap<String, String> treeMap1 = new TreeMap<String, String>();
      treeMap0.put(integer0, treeMap1);
      Integer integer1 = fixedSizeSortedMap0.firstKey();
}"
377,"    protected SortedMap<K, V> decorated() {
        return (SortedMap<K, V>) super.decorated();
    }","  public void test7()  throws Throwable  {
      TreeMap<Integer, Object> treeMap0 = new TreeMap<Integer, Object>();
      Integer integer0 = new Integer(0);
      treeMap0.put(integer0, integer0);
      FixedSizeSortedMap<Integer, Object> fixedSizeSortedMap0 = FixedSizeSortedMap.fixedSizeSortedMap((SortedMap<Integer, Object>) treeMap0);
      SortedMap<Integer, Object> sortedMap0 = fixedSizeSortedMap0.decorated();
}"
378,"    protected SortedMap<K, V> decorated() {
        return (SortedMap<K, V>) super.decorated();
    }","  public void test8()  throws Throwable  {
      TreeMap<Integer, Object> treeMap0 = new TreeMap<Integer, Object>();
      FixedSizeSortedMap<Integer, Object> fixedSizeSortedMap0 = FixedSizeSortedMap.fixedSizeSortedMap((SortedMap<Integer, Object>) treeMap0);
      FixedSizeSortedMap<Integer, Object> fixedSizeSortedMap1 = FixedSizeSortedMap.fixedSizeSortedMap((SortedMap<Integer, Object>) fixedSizeSortedMap0);
      SortedMap<Integer, Object> sortedMap0 = fixedSizeSortedMap1.decorated();
}"
379,"    public SortedMap<K, V> tailMap(final K fromKey) {
        return decorated().tailMap(fromKey);
    }","  public void test9()  throws Throwable  {
      TreeMap<Object, Integer> treeMap0 = new TreeMap<Object, Integer>();
      FixedSizeSortedMap<Object, Integer> fixedSizeSortedMap0 = new FixedSizeSortedMap<Object, Integer>(treeMap0);
      // Undeclared exception!
      try { 
        fixedSizeSortedMap0.tailMap((Object) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.TreeMap"", e);
      }
  }"
380,"    public SortedMap<K, V> tailMap(final K fromKey) {
        return decorated().tailMap(fromKey);
    }","  public void test10()  throws Throwable  {
      TreeMap<String, String> treeMap0 = new TreeMap<String, String>();
      FixedSizeSortedMap<String, String> fixedSizeSortedMap0 = new FixedSizeSortedMap<String, String>(treeMap0);
      SortedMap<String, String> sortedMap0 = fixedSizeSortedMap0.subMap("""", ""org.apache.commons.collections4.map.AbstractSortedMapDecorator$SortedMapIterator"");
      FixedSizeSortedMap<String, String> fixedSizeSortedMap1 = FixedSizeSortedMap.fixedSizeSortedMap(sortedMap0);
      // Undeclared exception!
      try { 
        fixedSizeSortedMap1.tailMap(""w'qv$C<c8sM:}[F57"");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // fromKey out of range
         //
         verifyException(""java.util.TreeMap$AscendingSubMap"", e);
      }
  }"
381,"    public SortedMap<K, V> tailMap(final K fromKey) {
        return decorated().tailMap(fromKey);
    }","  public void test11()  throws Throwable  {
      TreeMap<TreeMap<String, Integer>, Integer> treeMap0 = new TreeMap<TreeMap<String, Integer>, Integer>();
      FixedSizeSortedMap<TreeMap<String, Integer>, Integer> fixedSizeSortedMap0 = new FixedSizeSortedMap<TreeMap<String, Integer>, Integer>(treeMap0);
      TreeMap<String, Integer> treeMap1 = new TreeMap<String, Integer>();
      // Undeclared exception!
      try { 
        fixedSizeSortedMap0.tailMap(treeMap1);
        fail(""Expecting exception: ClassCastException"");
      } catch(ClassCastException e) {
         //
         // java.util.TreeMap cannot be cast to java.lang.Comparable
         //
         verifyException(""java.util.TreeMap"", e);
      }
  }"
382,"    public SortedMap<K, V> subMap(final K fromKey, final K toKey) {
        return decorated().subMap(fromKey, toKey);
    }","  public void test12()  throws Throwable  {
      Integer integer0 = new Integer(2904);
      TreeMap<Object, Object> treeMap0 = new TreeMap<Object, Object>();
      FixedSizeSortedMap<Object, Object> fixedSizeSortedMap0 = new FixedSizeSortedMap<Object, Object>(treeMap0);
      // Undeclared exception!
      try { 
        fixedSizeSortedMap0.subMap((Object) null, integer0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.TreeMap"", e);
      }
  }"
383,"    public SortedMap<K, V> subMap(final K fromKey, final K toKey) {
        return decorated().subMap(fromKey, toKey);
    }","  public void test13()  throws Throwable  {
      TreeMap<String, TreeMap<Object, Object>> treeMap0 = new TreeMap<String, TreeMap<Object, Object>>();
      FixedSizeSortedMap<String, TreeMap<Object, Object>> fixedSizeSortedMap0 = FixedSizeSortedMap.fixedSizeSortedMap((SortedMap<String, TreeMap<Object, Object>>) treeMap0);
      // Undeclared exception!
      try { 
        fixedSizeSortedMap0.subMap(""s=~J^)z5#6Pu#"", ""&)`8ThF.BL4W9A"");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // fromKey > toKey
         //
         verifyException(""java.util.TreeMap$NavigableSubMap"", e);
      }
  }"
384,"    public SortedMap<K, V> subMap(final K fromKey, final K toKey) {
        return decorated().subMap(fromKey, toKey);
    }","  public void test14()  throws Throwable  {
      TreeMap<TreeMap<Object, String>, String> treeMap0 = new TreeMap<TreeMap<Object, String>, String>();
      FixedSizeSortedMap<TreeMap<Object, String>, String> fixedSizeSortedMap0 = FixedSizeSortedMap.fixedSizeSortedMap((SortedMap<TreeMap<Object, String>, String>) treeMap0);
      TreeMap<Object, String> treeMap1 = new TreeMap<Object, String>();
      // Undeclared exception!
      try { 
        fixedSizeSortedMap0.subMap(treeMap1, treeMap1);
        fail(""Expecting exception: ClassCastException"");
      } catch(ClassCastException e) {
         //
         // java.util.TreeMap cannot be cast to java.lang.Comparable
         //
         verifyException(""java.util.TreeMap"", e);
      }
  }"
385,"    public K previousKey(final K key) {
        final SortedMap<K, V> headMap = headMap(key);
        return headMap.isEmpty() ? null : headMap.lastKey();
    }","  public void test15()  throws Throwable  {
      TreeMap<Object, Object> treeMap0 = new TreeMap<Object, Object>();
      FixedSizeSortedMap<Object, Object> fixedSizeSortedMap0 = FixedSizeSortedMap.fixedSizeSortedMap((SortedMap<Object, Object>) treeMap0);
      // Undeclared exception!
      try { 
        fixedSizeSortedMap0.previousKey((Object) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.TreeMap"", e);
      }
  }"
386,"    public K previousKey(final K key) {
        final SortedMap<K, V> headMap = headMap(key);
        return headMap.isEmpty() ? null : headMap.lastKey();
    }","  public void test16()  throws Throwable  {
      TreeMap<Object, TreeMap<Object, String>> treeMap0 = new TreeMap<Object, TreeMap<Object, String>>();
      FixedSizeSortedMap<Object, TreeMap<Object, String>> fixedSizeSortedMap0 = new FixedSizeSortedMap<Object, TreeMap<Object, String>>(treeMap0);
      Object object0 = new Object();
      // Undeclared exception!
      try { 
        fixedSizeSortedMap0.previousKey(object0);
        fail(""Expecting exception: ClassCastException"");
      } catch(ClassCastException e) {
         //
         // java.lang.Object cannot be cast to java.lang.Comparable
         //
         verifyException(""java.util.TreeMap"", e);
      }
  }"
387,"    public K nextKey(final K key) {
        final Iterator<K> it = tailMap(key).keySet().iterator();
        it.next();
        return it.hasNext() ? it.next() : null;
    }","  public void test17()  throws Throwable  {
      TreeMap<Integer, Object> treeMap0 = new TreeMap<Integer, Object>();
      FixedSizeSortedMap<Integer, Object> fixedSizeSortedMap0 = FixedSizeSortedMap.fixedSizeSortedMap((SortedMap<Integer, Object>) treeMap0);
      Integer integer0 = new Integer((-1515));
      // Undeclared exception!
      try { 
        fixedSizeSortedMap0.nextKey(integer0);
        fail(""Expecting exception: NoSuchElementException"");
      } catch(NoSuchElementException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.TreeMap$NavigableSubMap$SubMapIterator"", e);
      }
  }"
388,"    public K nextKey(final K key) {
        final Iterator<K> it = tailMap(key).keySet().iterator();
        it.next();
        return it.hasNext() ? it.next() : null;
    }","  public void test18()  throws Throwable  {
      TreeMap<Integer, String> treeMap0 = new TreeMap<Integer, String>();
      SortedMap<Integer, Object> sortedMap0 = UnmodifiableSortedMap.unmodifiableSortedMap((SortedMap<Integer, ?>) treeMap0);
      FixedSizeSortedMap<Integer, Object> fixedSizeSortedMap0 = new FixedSizeSortedMap<Integer, Object>(sortedMap0);
      // Undeclared exception!
      try { 
        fixedSizeSortedMap0.nextKey((Integer) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.TreeMap"", e);
      }
  }"
389,"    public K nextKey(final K key) {
        final Iterator<K> it = tailMap(key).keySet().iterator();
        it.next();
        return it.hasNext() ? it.next() : null;
    }","  public void test19()  throws Throwable  {
      TreeMap<TreeMap<String, String>, String> treeMap0 = new TreeMap<TreeMap<String, String>, String>();
      FixedSizeSortedMap<TreeMap<String, String>, String> fixedSizeSortedMap0 = FixedSizeSortedMap.fixedSizeSortedMap((SortedMap<TreeMap<String, String>, String>) treeMap0);
      TreeMap<String, String> treeMap1 = new TreeMap<String, String>();
      // Undeclared exception!
      try { 
        fixedSizeSortedMap0.nextKey(treeMap1);
        fail(""Expecting exception: ClassCastException"");
      } catch(ClassCastException e) {
         //
         // java.util.TreeMap cannot be cast to java.lang.Comparable
         //
         verifyException(""java.util.TreeMap"", e);
      }
  }"
390,"    public SortedMap<K, V> headMap(final K toKey) {
        return decorated().headMap(toKey);
    }","  public void test20()  throws Throwable  {
      TreeMap<Object, String> treeMap0 = new TreeMap<Object, String>();
      FixedSizeSortedMap<Object, String> fixedSizeSortedMap0 = new FixedSizeSortedMap<Object, String>(treeMap0);
      // Undeclared exception!
      try { 
        fixedSizeSortedMap0.headMap((Object) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.TreeMap"", e);
      }
  }"
391,"    public SortedMap<K, V> headMap(final K toKey) {
        return decorated().headMap(toKey);
    }","  public void test21()  throws Throwable  {
      TreeMap<TreeMap<Object, String>, String> treeMap0 = new TreeMap<TreeMap<Object, String>, String>();
      FixedSizeSortedMap<TreeMap<Object, String>, String> fixedSizeSortedMap0 = new FixedSizeSortedMap<TreeMap<Object, String>, String>(treeMap0);
      TreeMap<Object, String> treeMap1 = new TreeMap<Object, String>();
      // Undeclared exception!
      try { 
        fixedSizeSortedMap0.headMap(treeMap1);
        fail(""Expecting exception: ClassCastException"");
      } catch(ClassCastException e) {
         //
         // java.util.TreeMap cannot be cast to java.lang.Comparable
         //
         verifyException(""java.util.TreeMap"", e);
      }
  }"
392,"    public K lastKey() {
        return decorated().lastKey();
    }","  public void test22()  throws Throwable  {
      TreeMap<Object, String> treeMap0 = new TreeMap<Object, String>();
      FixedSizeSortedMap<Object, String> fixedSizeSortedMap0 = new FixedSizeSortedMap<Object, String>(treeMap0);
      // Undeclared exception!
      try { 
        fixedSizeSortedMap0.lastKey();
        fail(""Expecting exception: NoSuchElementException"");
      } catch(NoSuchElementException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.TreeMap"", e);
      }
  }"
393,"    public K nextKey(final K key) {
        final Iterator<K> it = tailMap(key).keySet().iterator();
        it.next();
        return it.hasNext() ? it.next() : null;
    }","  public void test23()  throws Throwable  {
      TreeMap<Integer, Object> treeMap0 = new TreeMap<Integer, Object>();
      Integer integer0 = new Integer(0);
      treeMap0.put(integer0, integer0);
      Integer integer1 = new Integer(572);
      treeMap0.put(integer1, ""s"");
      FixedSizeSortedMap<Integer, Object> fixedSizeSortedMap0 = FixedSizeSortedMap.fixedSizeSortedMap((SortedMap<Integer, Object>) treeMap0);
      Integer integer2 = fixedSizeSortedMap0.nextKey(integer0);
}"
394,"    public K nextKey(final K key) {
        final Iterator<K> it = tailMap(key).keySet().iterator();
        it.next();
        return it.hasNext() ? it.next() : null;
    }","  public void test24()  throws Throwable  {
      TreeMap<Integer, Object> treeMap0 = new TreeMap<Integer, Object>();
      Integer integer0 = new Integer(0);
      treeMap0.put(integer0, integer0);
      FixedSizeSortedMap<Integer, Object> fixedSizeSortedMap0 = FixedSizeSortedMap.fixedSizeSortedMap((SortedMap<Integer, Object>) treeMap0);
      Integer integer1 = fixedSizeSortedMap0.nextKey(integer0);
}"
395,"    public K previousKey(final K key) {
        final SortedMap<K, V> headMap = headMap(key);
        return headMap.isEmpty() ? null : headMap.lastKey();
    }","  public void test25()  throws Throwable  {
      TreeMap<Integer, Object> treeMap0 = new TreeMap<Integer, Object>();
      Integer integer0 = new Integer(0);
      FixedSizeSortedMap<Integer, Object> fixedSizeSortedMap0 = FixedSizeSortedMap.fixedSizeSortedMap((SortedMap<Integer, Object>) treeMap0);
      Integer integer1 = fixedSizeSortedMap0.previousKey(integer0);
}"
396,"    protected AbstractSortedMapDecorator() {
        super();
    }","  public void test26()  throws Throwable  {
      TreeMap<Object, String> treeMap0 = new TreeMap<Object, String>();
      FixedSizeSortedMap<Object, String> fixedSizeSortedMap0 = FixedSizeSortedMap.fixedSizeSortedMap((SortedMap<Object, String>) treeMap0);
      Set<Map.Entry<Object, String>> set0 = (Set<Map.Entry<Object, String>>)fixedSizeSortedMap0.entrySet();
      AbstractSortedMapDecorator.SortedMapIterator<Object, String> abstractSortedMapDecorator_SortedMapIterator0 = new AbstractSortedMapDecorator.SortedMapIterator<Object, String>(set0);
      // Undeclared exception!
      try { 
        abstractSortedMapDecorator_SortedMapIterator0.previous();
        fail(""Expecting exception: NoSuchElementException"");
      } catch(NoSuchElementException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.collections4.iterators.ListIteratorWrapper"", e);
      }
  }"
397,"    protected AbstractSortedMapDecorator() {
        super();
    }","  public void test27()  throws Throwable  {
      TreeMap<Object, String> treeMap0 = new TreeMap<Object, String>();
      FixedSizeSortedMap<Object, String> fixedSizeSortedMap0 = new FixedSizeSortedMap<Object, String>(treeMap0);
      Set<Map.Entry<Object, String>> set0 = (Set<Map.Entry<Object, String>>)fixedSizeSortedMap0.entrySet();
      AbstractSortedMapDecorator.SortedMapIterator<Object, String> abstractSortedMapDecorator_SortedMapIterator0 = new AbstractSortedMapDecorator.SortedMapIterator<Object, String>(set0);
      boolean boolean0 = abstractSortedMapDecorator_SortedMapIterator0.hasPrevious();
}"
398,"    public OrderedMapIterator<K, V> mapIterator() {
        return new SortedMapIterator<>(entrySet());
    }","  public void test28()  throws Throwable  {
      TreeMap<String, Integer> treeMap0 = new TreeMap<String, Integer>();
      FixedSizeSortedMap<String, Integer> fixedSizeSortedMap0 = FixedSizeSortedMap.fixedSizeSortedMap((SortedMap<String, Integer>) treeMap0);
      OrderedMapIterator<String, Integer> orderedMapIterator0 = fixedSizeSortedMap0.mapIterator();
}"
399,"    public Comparator<? super K> comparator() {
        return decorated().comparator();
    }","  public void test29()  throws Throwable  {
      TreeMap<Object, Object> treeMap0 = new TreeMap<Object, Object>();
      FixedSizeSortedMap<Object, Object> fixedSizeSortedMap0 = new FixedSizeSortedMap<Object, Object>(treeMap0);
      Comparator<? super Object> comparator0 = fixedSizeSortedMap0.comparator();
}"
400,"    protected LazySortedMap(final SortedMap<K,V> map, final Factory<? extends V> factory) {
        super(map, factory);
    }","  public void test0()  throws Throwable  {
      TreeMap<String, String> treeMap0 = new TreeMap<String, String>();
      Class<String> class0 = String.class;
      InstantiateFactory<String> instantiateFactory0 = new InstantiateFactory<String>(class0);
      LazySortedMap<String, String> lazySortedMap0 = new LazySortedMap<String, String>(treeMap0, instantiateFactory0);
      FactoryTransformer<Object, String> factoryTransformer0 = new FactoryTransformer<Object, String>(instantiateFactory0);
      LazySortedMap<String, String> lazySortedMap1 = new LazySortedMap<String, String>(lazySortedMap0, factoryTransformer0);
}"
401,"    public static <K, V> LazySortedMap<K, V> lazySortedMap(final SortedMap<K, V> map,
                                                           final Factory<? extends V> factory) {
        return new LazySortedMap<>(map, factory);
    }","  public void test1()  throws Throwable  {
      Integer integer0 = new Integer(0);
      Factory<Integer> factory0 = ConstantFactory.constantFactory(integer0);
      // Undeclared exception!
      try { 
        LazySortedMap.lazySortedMap((SortedMap<Object, Integer>) null, (Factory<? extends Integer>) factory0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // Map must not be null.
         //
         verifyException(""org.apache.commons.collections4.map.AbstractMapDecorator"", e);
      }
  }"
402,"    protected LazySortedMap(final SortedMap<K,V> map, final Factory<? extends V> factory) {
        super(map, factory);
    }","  public void test2()  throws Throwable  {
      LazySortedMap<Integer, String> lazySortedMap0 = null;
      try {
        lazySortedMap0 = new LazySortedMap<Integer, String>((SortedMap<Integer, String>) null, (Transformer<? super Integer, ? extends String>) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // Map must not be null.
         //
         verifyException(""org.apache.commons.collections4.map.AbstractMapDecorator"", e);
      }
  }"
403,"    protected LazySortedMap(final SortedMap<K,V> map, final Factory<? extends V> factory) {
        super(map, factory);
    }","  public void test3()  throws Throwable  {
      Factory<Object> factory0 = ConstantFactory.constantFactory((Object) null);
      LazySortedMap<Object, Object> lazySortedMap0 = null;
      try {
        lazySortedMap0 = new LazySortedMap<Object, Object>((SortedMap<Object, Object>) null, factory0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // Map must not be null.
         //
         verifyException(""org.apache.commons.collections4.map.AbstractMapDecorator"", e);
      }
  }"
404,"    public K firstKey() {
        return getSortedMap().firstKey();
    }","  public void test4()  throws Throwable  {
      TreeMap<Integer, String> treeMap0 = new TreeMap<Integer, String>();
      Class<String> class0 = String.class;
      InstantiateFactory<String> instantiateFactory0 = new InstantiateFactory<String>(class0);
      LazySortedMap<Integer, String> lazySortedMap0 = new LazySortedMap<Integer, String>(treeMap0, instantiateFactory0);
      // Undeclared exception!
      try { 
        lazySortedMap0.firstKey();
        fail(""Expecting exception: NoSuchElementException"");
      } catch(NoSuchElementException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.TreeMap"", e);
      }
  }"
405,"    public SortedMap<K,V> headMap(final K toKey) {
        final SortedMap<K,V> map = getSortedMap().headMap(toKey);
        return new LazySortedMap<>(map, factory);
    }","  public void test5()  throws Throwable  {
      TreeMap<String, Integer> treeMap0 = new TreeMap<String, Integer>();
      Integer integer0 = new Integer((-1));
      Factory<Integer> factory0 = ConstantFactory.constantFactory(integer0);
      LazySortedMap<String, Integer> lazySortedMap0 = LazySortedMap.lazySortedMap((SortedMap<String, Integer>) treeMap0, (Factory<? extends Integer>) factory0);
      SortedMap<String, Integer> sortedMap0 = lazySortedMap0.headMap(""C:.qSDX5bNQUaoJSX3"");
}"
406,"    public CaseInsensitiveMap() {
        super(DEFAULT_CAPACITY, DEFAULT_LOAD_FACTOR, DEFAULT_THRESHOLD);
    }","  public void test0()  throws Throwable  {
      CaseInsensitiveMap<Object, CaseInsensitiveMap<Object, InputStream>> caseInsensitiveMap0 = new CaseInsensitiveMap<Object, CaseInsensitiveMap<Object, InputStream>>(1073741824);
  }"
407,"    public CaseInsensitiveMap() {
        super(DEFAULT_CAPACITY, DEFAULT_LOAD_FACTOR, DEFAULT_THRESHOLD);
    }","  public void test1()  throws Throwable  {
      int int0 = 1073741824;
      CaseInsensitiveMap<Object, String> caseInsensitiveMap0 = new CaseInsensitiveMap<Object, String>(1073741824, 1073741824);
  }"
